date,tqqq_alloc,bond_alloc,equity
1992-07-27,0.0,1.0,7210863.187758863
1992-07-28,1.0,0.0,7203647.792974695
1992-07-29,1.0,0.0,7436875.832009759
1992-07-30,1.0,0.0,7493779.574033282
1992-07-31,1.0,0.0,7488969.8120269375
1992-08-03,1.0,0.0,7620408.807284552
1992-08-04,1.0,0.0,7494576.45921541
1992-08-05,0.0,1.0,7160402.932727381
1992-08-06,0.0,1.0,7160402.020919482
1992-08-07,0.0,1.0,7160401.099616176
1992-08-10,1.0,0.0,7153234.348767899
1992-08-11,0.0,1.0,7022434.336017459
1992-08-12,0.0,1.0,7022433.432575058
1992-08-13,0.0,1.0,7022432.529026568
1992-08-14,0.0,1.0,7022431.625351053
1992-08-17,0.0,1.0,7022428.913623304
1992-08-18,0.0,1.0,7022428.009488143
1992-08-19,0.0,1.0,7022427.105233775
1992-08-20,0.0,1.0,7022426.200861725
1992-08-21,0.0,1.0,7022425.29638139
1992-08-24,0.0,1.0,7022422.5822104355
1992-08-25,0.0,1.0,7022421.677260734
1992-08-26,0.0,1.0,7022420.772191789
1992-08-27,0.0,1.0,7022419.867014498
1992-08-28,0.0,1.0,7022418.961710039
1992-08-31,0.0,1.0,7022416.245122635
1992-09-01,0.0,1.0,7144775.834399708
1992-09-02,1.0,0.0,7137626.627110987
1992-09-03,1.0,0.0,7247396.313276978
1992-09-04,1.0,0.0,7119060.644160968
1992-09-08,1.0,0.0,7073050.172076332
1992-09-09,1.0,0.0,7363618.500099605
1992-09-10,1.0,0.0,7705843.583023472
1992-09-11,1.0,0.0,7730056.767745771
1992-09-14,1.0,0.0,8422577.381427836
1992-09-15,1.0,0.0,8050486.398269108
1992-09-16,1.0,0.0,7939100.600476942
1992-09-17,1.0,0.0,7994792.119580039
1992-09-18,1.0,0.0,8043219.407390471
1992-09-21,1.0,0.0,7990752.75480688
1992-09-22,1.0,0.0,7613818.950037874
1992-09-23,1.0,0.0,7723588.633841876
1992-09-24,1.0,0.0,7847079.643079445
1992-09-25,1.0,0.0,7302261.384145081
1992-09-28,1.0,0.0,7132759.893488948
1992-09-29,1.0,0.0,7324050.393096961
1992-09-30,1.0,0.0,7500812.430237632
1992-10-01,0.1,0.9,7193266.12131323
1992-10-02,0.0,1.0,7159924.715981294
1992-10-05,0.0,1.0,7159924.45232445
1992-10-06,0.6000000000000001,0.3999999999999999,7155628.071165465
1992-10-07,0.2,0.8,7043212.170747614
1992-10-08,0.6000000000000001,0.3999999999999999,7081089.876597693
1992-10-09,0.2,0.8,6964383.804868972
1992-10-12,0.1,0.9,6997026.773935783
1992-10-13,0.6000000000000001,0.3999999999999999,7007118.869874738
1992-10-14,0.5,0.5,6983005.727894858
1992-10-15,0.6000000000000001,0.3999999999999999,7067203.076318086
1992-10-16,1.0,0.0,7236397.53224815
1992-10-19,1.0,0.0,7673016.722000437
1992-10-20,1.0,0.0,7712570.819908542
1992-10-21,1.0,0.0,7902736.078928107
1992-10-22,1.0,0.0,7901975.067956477
1992-10-23,1.0,0.0,7851770.998987172
1992-10-26,1.0,0.0,7974236.604217622
1992-10-27,1.0,0.0,7733866.927558289
1992-10-28,1.0,0.0,7928596.1608575815
1992-10-29,1.0,0.0,8247313.370215749
1992-10-30,1.0,0.0,8099744.509896348
1992-11-02,1.0,0.0,8184176.992720585
1992-11-03,1.0,0.0,7857091.798732028
1992-11-04,1.0,0.0,7984122.075453877
1992-11-05,1.0,0.0,8619274.855421292
1992-11-06,1.0,0.0,8744023.144766884
1992-11-09,1.0,0.0,8930384.39231751
1992-11-10,1.0,0.0,9226281.728257325
1992-11-11,1.0,0.0,9502401.840972198
1992-11-12,1.0,0.0,9412643.324779034
1992-11-13,1.0,0.0,9547280.225414269
1992-11-16,1.0,0.0,9226279.631202249
1992-11-17,1.0,0.0,8709028.82909286
1992-11-18,1.0,0.0,9176075.2114545
1992-11-19,1.0,0.0,9368522.456516791
1992-11-20,1.0,0.0,9532064.529193224
1992-11-23,1.0,0.0,9088597.282834578
1992-11-24,1.0,0.0,9605086.722892316
1992-11-25,1.0,0.0,9575420.538114714
1992-11-27,1.0,0.0,9544232.67834281
1992-11-30,1.0,0.0,9675826.228213448
1992-12-01,1.0,0.0,9814266.440223066
1992-12-02,1.0,0.0,9719183.286157198
1992-12-03,1.0,0.0,9983132.799042493
1992-12-04,1.0,0.0,10284354.77095818
1992-12-07,1.0,0.0,10577208.75509776
1992-12-08,1.0,0.0,10463109.040020999
1992-12-09,1.0,0.0,10219696.711788677
1992-12-10,1.0,0.0,9936729.93714937
1992-12-11,1.0,0.0,9625618.652554166
1992-12-14,1.0,0.0,9500108.299246483
1992-12-15,1.0,0.0,9296250.417118644
1992-12-16,1.0,0.0,9454467.851662192
1992-12-17,1.0,0.0,10092663.27953839
1992-12-18,1.0,0.0,10178617.783138543
1992-12-21,1.0,0.0,10298040.731406236
1992-12-22,1.0,0.0,9977040.834744442
1992-12-23,1.0,0.0,10045500.102236614
1992-12-24,1.0,0.0,10132215.268007254
1992-12-28,1.0,0.0,10256962.501075696
1992-12-29,1.0,0.0,10317815.144007394
1992-12-30,1.0,0.0,10324660.75436062
1992-12-31,1.0,0.0,10342916.301121624
1993-01-04,1.0,0.0,10010505.412503615
1993-01-05,1.0,0.0,10333025.931077056
1993-01-06,1.0,0.0,10909607.70125144
1993-01-07,1.0,0.0,10642614.836431816
1993-01-08,1.0,0.0,10772687.760066798
1993-01-11,1.0,0.0,11234408.799138384
1993-01-12,1.0,0.0,10967415.93410192
1993-01-13,1.0,0.0,11674070.979515163
1993-01-14,1.0,0.0,12182193.130636036
1993-01-15,1.0,0.0,11976053.25987522
1993-01-18,1.0,0.0,11926609.14502675
1993-01-19,1.0,0.0,11664180.254266921
1993-01-20,1.0,0.0,11632992.742205776
1993-01-21,1.0,0.0,11964641.209245898
1993-01-22,1.0,0.0,11817072.34529677
1993-01-25,1.0,0.0,12116772.284939714
1993-01-26,1.0,0.0,11952468.847355202
1993-01-27,1.0,0.0,11308948.078781411
1993-01-28,1.0,0.0,11127910.067648374
1993-01-29,1.0,0.0,11114978.45351794
1993-02-01,1.0,0.0,11553118.95452137
1993-02-02,1.0,0.0,11731113.610165255
1993-02-03,1.0,0.0,11642876.41524019
1993-02-04,1.0,0.0,11426087.269589335
1993-02-05,1.0,0.0,10941544.948509373
1993-02-08,1.0,0.0,10647167.528439218
1993-02-09,1.0,0.0,10400712.547797935
1993-02-10,1.0,0.0,10771154.797902102
1993-02-11,1.0,0.0,10682156.9401988
1993-02-12,1.0,0.0,10228801.778447114
1993-02-16,0.4,0.6,9004811.584839595
1993-02-17,0.4,0.6,8973177.437478768
1993-02-18,0.4,0.6,9045264.61755555
1993-02-19,0.4,0.6,9032793.069419147
1993-02-22,0.4,0.6,8794627.487263387
1993-02-23,0.4,0.6,8819872.781574411
1993-02-24,0.4,0.6,9086019.20055865
1993-02-25,0.4,0.6,9133468.76504006
1993-02-26,0.4,0.6,9115218.022699505
1993-03-01,0.4,0.6,9185296.700694894
1993-03-02,0.4,0.6,9407034.578522388
1993-03-03,0.4,0.6,9528092.813855851
1993-03-04,0.4,0.6,9379353.95612205
1993-03-05,0.4,0.6,9379353.292752415
1993-03-08,0.5,0.5,9502664.101241713
1993-03-09,0.4,0.6,9498800.541604543
1993-03-10,0.5,0.5,9555608.16678754
1993-03-11,0.5,0.5,9572581.709667133
1993-03-12,0.5,0.5,9607612.333022816
1993-03-15,1.0,0.0,9667478.538909849
1993-03-16,1.0,0.0,9608248.407196764
1993-03-17,0.4,0.6,8969175.905676361
1993-03-18,0.4,0.6,8963184.120808415
1993-03-19,0.4,0.6,8842790.37206234
1993-03-22,0.4,0.6,8778312.472843911
1993-03-23,0.4,0.6,8739797.436020946
1993-03-24,0.4,0.6,8749496.693086952
1993-03-25,0.4,0.6,8918673.999356968
1993-03-26,0.4,0.6,8865609.086591894
1993-03-29,0.4,0.6,8827663.311961465
1993-03-30,0.4,0.6,9012531.660242444
1993-03-31,0.4,0.6,9063027.62703107
1993-04-01,0.4,0.6,8936272.776256964
1993-04-02,0.30000000000000004,0.7,8541717.471753953
1993-04-05,0.30000000000000004,0.7,8620378.79401487
1993-04-06,0.30000000000000004,0.7,8523977.503399575
1993-04-07,0.30000000000000004,0.7,8627147.75155304
1993-04-08,0.30000000000000004,0.7,8542650.72814627
1993-04-12,0.4,0.6,8708790.025908697
1993-04-13,0.30000000000000004,0.7,8612983.26034554
1993-04-14,0.4,0.6,8625073.99823357
1993-04-15,0.30000000000000004,0.7,8545821.432863675
1993-04-16,0.30000000000000004,0.7,8472407.200804736
1993-04-19,0.1,0.9,8399937.258069364
1993-04-20,0.1,0.9,8411646.777338402
1993-04-21,0.1,0.9,8419851.349955672
1993-04-22,0.1,0.9,8406627.953383993
1993-04-23,0.1,0.9,8370144.456430697
1993-04-26,0.0,1.0,8322621.905182444
1993-04-27,0.1,0.9,8321789.170354666
1993-04-28,0.1,0.9,8359308.420079234
1993-04-29,0.1,0.9,8353774.013038459
1993-04-30,0.1,0.9,8360854.571575055
1993-05-03,0.30000000000000004,0.7,8396916.466583354
1993-05-04,1.0,0.0,8572278.57396849
1993-05-05,1.0,0.0,8719769.757365115
1993-05-06,1.0,0.0,8449844.58328351
1993-05-07,1.0,0.0,8555808.924781624
1993-05-10,1.0,0.0,8671079.600328203
1993-05-11,1.0,0.0,8532894.75131614
1993-05-12,1.0,0.0,8381822.261682956
1993-05-13,1.0,0.0,8145548.148415239
1993-05-14,1.0,0.0,8290175.41093602
1993-05-17,1.0,0.0,8491363.688297082
1993-05-18,1.0,0.0,8729784.334389854
1993-05-19,1.0,0.0,9364857.91692746
1993-05-20,1.0,0.0,9807332.871355107
1993-05-21,1.0,0.0,9503756.634609785
1993-05-24,1.0,0.0,9533109.703042997
1993-05-25,1.0,0.0,9462226.975657513
1993-05-26,1.0,0.0,10088708.797247784
1993-05-27,1.0,0.0,9954819.827068316
1993-05-28,1.0,0.0,9581077.546809647
1993-06-01,1.0,0.0,9923313.181490824
1993-06-02,1.0,0.0,9932620.216772921
1993-06-03,1.0,0.0,9878921.009345183
1993-06-04,1.0,0.0,9601836.032524398
1993-06-07,1.0,0.0,9264607.322142726
1993-06-08,1.0,0.0,8986090.384924939
1993-06-09,1.0,0.0,8945994.797558084
1993-06-10,0.9,0.09999999999999998,8889971.59100673
1993-06-11,1.0,0.0,9122194.333728401
1993-06-14,1.0,0.0,9425393.128513277
1993-06-15,1.0,0.0,9409698.00929972
1993-06-16,1.0,0.0,9255601.41236313
1993-06-17,1.0,0.0,9175699.422021432
1993-06-18,1.0,0.0,8715550.07280309
1993-06-21,0.6000000000000001,0.3999999999999999,8702079.348616645
1993-06-22,0.6000000000000001,0.3999999999999999,8627178.57074038
1993-06-23,0.6000000000000001,0.3999999999999999,8570681.874332128
1993-06-24,1.0,0.0,8690037.56061353
1993-06-25,1.0,0.0,9007553.185261918
1993-06-28,1.0,0.0,9469198.843049668
1993-06-29,1.0,0.0,9273694.1561621
1993-06-30,1.0,0.0,9283683.001438595
1993-07-01,1.0,0.0,9098167.58337511
1993-07-02,1.0,0.0,9130989.043239146
1993-07-06,1.0,0.0,8871266.355602855
1993-07-07,0.6000000000000001,0.3999999999999999,8648039.671392526
1993-07-08,0.6000000000000001,0.3999999999999999,8770001.89197011
1993-07-09,0.6000000000000001,0.3999999999999999,8845746.688533992
1993-07-12,0.6000000000000001,0.3999999999999999,8862435.043695966
1993-07-13,0.6000000000000001,0.3999999999999999,8820496.58922456
1993-07-14,0.6000000000000001,0.3999999999999999,8897097.263719348
1993-07-15,0.6000000000000001,0.3999999999999999,8748174.035666943
1993-07-16,0.0,1.0,8328198.486195011
1993-07-19,0.0,1.0,8328196.699482477
1993-07-20,0.1,0.9,8327360.845856675
1993-07-21,0.0,1.0,8304313.907922003
1993-07-22,0.0,1.0,8304313.808940487
1993-07-23,0.0,1.0,8304313.709947846
1993-07-26,0.1,0.9,8303482.576222697
1993-07-27,0.0,1.0,8271680.505100979
1993-07-28,0.1,0.9,8270852.839885876
1993-07-29,0.1,0.9,8274193.144798315
1993-07-30,0.0,1.0,8242008.43678368
1993-08-02,0.0,1.0,8360062.492680269
1993-08-03,0.1,0.9,8359225.989273891
1993-08-04,0.1,0.9,8386278.354980937
1993-08-05,1.0,0.0,8394971.932728749
1993-08-06,1.0,0.0,8443020.084002784
1993-08-09,1.0,0.0,8381433.3311789865
1993-08-10,0.1,0.9,8117628.942622723
1993-08-11,1.0,0.0,8117418.5321445
1993-08-12,1.0,0.0,8092618.52672903
1993-08-13,1.0,0.0,8160982.776119955
1993-08-16,1.0,0.0,8847982.712734427
1993-08-17,1.0,0.0,9099994.4857697
1993-08-18,1.0,0.0,9217956.971051037
1993-08-19,1.0,0.0,8805754.523583975
1993-08-20,1.0,0.0,8845968.421814967
1993-08-23,1.0,0.0,8815804.667259144
1993-08-24,1.0,0.0,8849316.100676548
1993-08-25,1.0,0.0,8628133.887458365
1993-08-26,1.0,0.0,8394216.991805932
1993-08-27,1.0,0.0,8517541.447622674
1993-08-30,1.0,0.0,8710569.754732551
1993-08-31,1.0,0.0,8944484.872425744
1993-09-01,1.0,0.0,9050382.920308895
1993-09-02,1.0,0.0,9076521.641934613
1993-09-03,1.0,0.0,9010836.601414733
1993-09-07,1.0,0.0,8499435.00967158
1993-09-08,1.0,0.0,8368736.064103253
1993-09-09,1.0,0.0,8603991.673700936
1993-09-10,1.0,0.0,8764849.928546932
1993-09-13,1.0,0.0,8545676.671608677
1993-09-14,0.9,0.09999999999999998,8304893.313695919
1993-09-15,1.0,0.0,8493910.171423249
1993-09-16,1.0,0.0,8381697.74364029
1993-09-17,1.0,0.0,8409750.72460996
1993-09-20,1.0,0.0,8493909.667445557
1993-09-21,1.0,0.0,8365666.907171151
1993-09-22,1.0,0.0,8936747.399155023
1993-09-23,1.0,0.0,9153156.786106933
1993-09-24,1.0,0.0,9221285.598066607
1993-09-27,1.0,0.0,9545231.596581254
1993-09-28,1.0,0.0,9805056.467137251
1993-09-29,1.0,0.0,9867841.834892265
1993-09-30,1.0,0.0,9545231.29379063
1993-10-01,1.0,0.0,9549238.775943482
1993-10-04,1.0,0.0,9657443.21691013
1993-10-05,1.0,0.0,9426339.156703336
1993-10-06,1.0,0.0,9359546.003894543
1993-10-07,1.0,0.0,9177868.80198989
1993-10-08,1.0,0.0,9416319.895849625
1993-10-11,1.0,0.0,9364221.01225607
1993-10-12,1.0,0.0,9502482.52837755
1993-10-13,1.0,0.0,9777669.800661977
1993-10-14,1.0,0.0,10205813.161539625
1993-10-15,1.0,0.0,10239209.586309604
1993-10-18,1.0,0.0,10032150.822299052
1993-10-19,1.0,0.0,9479104.252279222
1993-10-20,1.0,0.0,9565267.187904114
1993-10-21,1.0,0.0,9817744.822480772
1993-10-22,1.0,0.0,9877858.46788191
1993-10-25,1.0,0.0,9815072.695485841
1993-10-26,1.0,0.0,9598663.106415674
1993-10-27,1.0,0.0,10018123.370400578
1993-10-28,1.0,0.0,9937303.676445188
1993-10-29,1.0,0.0,10067550.026142724
1993-11-01,1.0,0.0,10376801.551974334
1993-11-02,1.0,0.0,10396171.435646642
1993-11-03,1.0,0.0,9809728.339546038
1993-11-04,1.0,0.0,9012219.19976791
1993-11-05,1.0,0.0,9451049.448662031
1993-11-08,1.0,0.0,9537880.111765267
1993-11-09,1.0,0.0,9614024.089375297
1993-11-10,1.0,0.0,10139017.375020567
1993-11-11,1.0,0.0,10265256.141450563
1993-11-12,1.0,0.0,10302660.148983832
1993-11-15,1.0,0.0,9982053.195892448
1993-11-16,1.0,0.0,10151039.515408237
1993-11-17,1.0,0.0,9561256.766545601
1993-11-18,1.0,0.0,9256012.418307928
1993-11-19,1.0,0.0,9167845.4883845
1993-11-22,0.4,0.6,8639668.256231299
1993-11-23,1.0,0.0,8851406.135903403
1993-11-24,1.0,0.0,9114090.073741032
1993-11-26,1.0,0.0,9202294.171989363
1993-11-29,0.5,0.5,8971172.035207316
1993-11-30,1.0,0.0,9090874.222886134
1993-12-01,1.0,0.0,9524227.75926072
1993-12-02,1.0,0.0,9755180.194839992
1993-12-03,1.0,0.0,10166326.71376099
1993-12-06,1.0,0.0,9952503.226981994
1993-12-07,1.0,0.0,9798322.533256887
1993-12-08,1.0,0.0,9633990.060118718
1993-12-09,1.0,0.0,9076910.623430427
1993-12-10,1.0,0.0,9053434.088598462
1993-12-13,1.0,0.0,9107998.26691448
1993-12-14,0.5,0.5,8752111.868882244
1993-12-15,0.5,0.5,8823137.34702831
1993-12-16,0.5,0.5,8864357.27543748
1993-12-17,1.0,0.0,8958275.620858245
1993-12-20,1.0,0.0,9002245.048178112
1993-12-21,1.0,0.0,8915541.15039443
1993-12-22,1.0,0.0,8905012.360076398
1993-12-23,1.0,0.0,9033828.278588867
1993-12-27,1.0,0.0,9136631.613689307
1993-12-28,1.0,0.0,9336668.160878576
1993-12-29,1.0,0.0,9378780.704593062
1993-12-30,1.0,0.0,9542897.282253532
1993-12-31,1.0,0.0,9579436.037487032
1994-01-03,1.0,0.0,9377539.464708425
1994-01-04,1.0,0.0,9563951.195478525
1994-01-05,1.0,0.0,9768322.910887726
1994-01-06,1.0,0.0,9994370.469839837
1994-01-07,1.0,0.0,10033386.463903876
1994-01-10,1.0,0.0,10337466.010545157
1994-01-11,1.0,0.0,10253239.35071515
1994-01-12,1.0,0.0,10296590.513186745
1994-01-13,1.0,0.0,10257573.469894363
1994-01-14,1.0,0.0,10536881.672632769
1994-01-17,1.0,0.0,10459466.370498234
1994-01-18,1.0,0.0,10468136.182824366
1994-01-19,1.0,0.0,10115129.061783008
1994-01-20,1.0,0.0,10496623.38399973
1994-01-21,1.0,0.0,10497242.168512566
1994-01-24,1.0,0.0,10313305.576483456
1994-01-25,1.0,0.0,10101501.093410254
1994-01-26,1.0,0.0,10151045.35317591
1994-01-27,1.0,0.0,10352320.518117858
1994-01-28,1.0,0.0,10544925.345554726
1994-01-31,1.0,0.0,10653922.295790108
1994-02-01,1.0,0.0,10359130.296758374
1994-02-02,1.0,0.0,10473702.086900767
1994-02-03,1.0,0.0,10338072.710790021
1994-02-04,1.0,0.0,9383096.446325054
1994-02-07,1.0,0.0,9531729.223547067
1994-02-08,1.0,0.0,9659925.82929265
1994-02-09,1.0,0.0,9833332.051638382
1994-02-10,1.0,0.0,9640106.862078039
1994-02-11,1.0,0.0,9674168.375404794
1994-02-14,1.0,0.0,9907646.596275415
1994-02-15,1.0,0.0,10136790.7018006
1994-02-16,1.0,0.0,10167755.665725967
1994-02-17,1.0,0.0,10063091.779599067
1994-02-18,1.0,0.0,10100249.841571458
1994-02-22,1.0,0.0,10285421.368051665
1994-02-23,1.0,0.0,10164036.116479453
1994-02-24,1.0,0.0,9703269.084962375
1994-02-25,1.0,0.0,9964617.300357053
1994-02-28,1.0,0.0,10382030.534319537
1994-03-01,1.0,0.0,10190663.273013718
1994-03-02,1.0,0.0,10074232.499538416
1994-03-03,1.0,0.0,10069896.80293178
1994-03-04,1.0,0.0,10349205.002586618
1994-03-07,1.0,0.0,10595069.415831117
1994-03-08,1.0,0.0,10336197.383997489
1994-03-09,1.0,0.0,10416087.822165228
1994-03-10,1.0,0.0,10161550.958926413
1994-03-11,1.0,0.0,10133062.178939879
1994-03-14,1.0,0.0,10388835.547934946
1994-03-15,1.0,0.0,10377687.442580154
1994-03-16,1.0,0.0,10561002.619795175
1994-03-17,1.0,0.0,10796959.131417705
1994-03-18,1.0,0.0,10720783.495056516
1994-03-21,1.0,0.0,10367775.312315756
1994-03-22,1.0,0.0,10189413.555846697
1994-03-23,1.0,0.0,10172691.661630362
1994-03-24,0.5,0.5,9674878.444038495
1994-03-25,0.4,0.6,9526051.764340928
1994-03-28,0.4,0.6,9354857.052164733
1994-03-29,0.0,1.0,9047595.110064393
1994-03-30,0.0,1.0,9047594.678147472
1994-03-31,0.0,1.0,9047594.24617314
1994-04-04,0.0,0.0,8779499.458989082
1994-04-05,0.1,0.0,8779850.74016555
1994-04-06,0.1,0.0,8776502.07452225
1994-04-07,0.30000000000000004,0.0,8790975.441435998
1994-04-08,0.1,0.0,8666838.623969903
1994-04-11,0.0,0.0,8661249.733857935
1994-04-12,0.0,0.0,8662079.847899294
1994-04-13,0.0,0.0,8662910.04674068
1994-04-14,0.0,0.0,8663740.321075276
1994-04-15,0.0,0.0,8664570.680339735
1994-04-18,0.0,0.0,8667062.251708765
1994-04-19,0.0,0.0,8667892.926495034
1994-04-20,0.0,0.0,8668723.682100425
1994-04-21,0.0,0.0,8669554.513199024
1994-04-22,0.0,0.0,8670385.429227486
1994-04-25,0.0,0.0,8672878.671048474
1994-04-26,0.0,0.0,8673709.90265207
1994-04-28,0.0,0.0,8675372.60706618
1994-04-29,0.0,0.0,8676204.081953522
1994-05-02,0.0,0.0,8678698.965910131
1994-05-03,0.0,0.0,8679530.757474475
1994-05-04,0.0,0.0,8680465.75033171
1994-05-05,0.0,0.0,8681400.837555455
1994-05-06,0.0,0.0,8682336.01914572
1994-05-09,0.0,0.0,8685142.20590754
1994-05-10,0.0,0.0,8686077.796533417
1994-05-11,0.0,0.0,8687013.487704253
1994-05-12,0.0,0.0,8687949.282678254
1994-05-13,0.0,0.0,8688885.17201877
1994-05-16,0.0,0.0,8691693.482260814
1994-05-17,0.0,0.0,8692629.777567891
1994-05-18,0.0,0.0,8693566.176489696
1994-05-19,0.0,0.0,8694502.679214666
1994-05-20,0.0,0.0,8695439.276306149
1994-05-23,0.0,0.0,8698249.681714335
1994-05-24,0.0,0.0,8699186.684846789
1994-05-25,1.0,0.0,8695773.7296218
1994-05-26,0.0,0.0,8519243.462596003
1994-05-27,1.0,0.0,8515901.104563927
1994-05-31,1.0,0.0,8650294.83276118
1994-06-01,1.0,0.0,8672693.578500686
1994-06-02,1.0,0.0,8767190.303286413
1994-06-03,1.0,0.0,8909985.674198912
1994-06-06,1.0,0.0,8907183.872314153
1994-06-07,1.0,0.0,8706988.856666429
1994-06-08,0.0,0.0,8081360.815550896
1994-06-09,0.0,0.0,8082231.367868429
1994-06-10,1.0,0.0,8079111.481812199
1994-06-13,1.0,0.0,7897519.227362575
1994-06-14,1.0,0.0,8244376.669374676
1994-06-15,1.0,0.0,8266819.806804826
1994-06-16,0.0,0.0,8260644.433619092
1994-06-17,0.0,0.0,8261586.470159283
1994-06-20,0.0,0.0,8264413.21567795
1994-06-21,0.0,0.0,8265355.677449669
1994-06-22,0.0,0.0,8266298.241873892
1994-06-23,0.0,0.0,8267240.919194728
1994-06-24,0.0,0.0,8268183.700004127
1994-06-27,0.0,0.0,8271012.703713815
1994-06-28,0.0,0.0,8271955.918215887
1994-06-29,0.0,0.0,8272899.235284618
1994-06-30,0.0,0.0,8273842.665249963
1994-07-01,0.0,0.0,8274786.198703873
1994-07-05,0.0,0.0,8278561.429828609
1994-07-06,0.0,0.0,8279507.681380916
1994-07-07,0.0,0.0,8280454.036504479
1994-07-08,0.0,0.0,8281400.504524566
1994-07-11,0.0,0.0,8284240.543644564
1994-07-12,0.0,0.0,8285187.4428887395
1994-07-13,1.0,0.0,8281991.389346365
1994-07-14,0.0,0.0,8164894.55124879
1994-07-15,0.0,0.0,8165827.815213832
1994-07-18,0.0,0.0,8168628.238967747
1994-07-19,0.0,0.0,8169561.923462784
1994-07-20,0.0,0.0,8170495.7142796535
1994-07-21,0.0,0.0,8171429.6178754615
1994-07-22,0.0,0.0,8172363.624851963
1994-07-25,0.0,0.0,8175166.276245345
1994-07-26,0.0,0.0,8176100.706419631
1994-07-27,0.0,0.0,8177035.249096212
1994-07-28,0.0,0.0,8177969.895153487
1994-07-29,1.0,0.0,8174815.19226916
1994-08-01,1.0,0.0,8397907.702675397
1994-08-02,1.0,0.0,8339931.88719203
1994-08-03,1.0,0.0,8182150.685191122
1994-08-04,1.0,0.0,7984007.0106441155
1994-08-05,0.0,0.0,7950672.484302298
1994-08-08,1.0,0.0,7949422.403790049
1994-08-09,1.0,0.0,8060106.71835714
1994-08-10,1.0,0.0,8269901.06349804
1994-08-11,1.0,0.0,8303178.273633948
1994-08-12,1.0,0.0,8463779.318694219
1994-08-15,1.0,0.0,8468118.071995353
1994-08-16,1.0,0.0,8696721.619474566
1994-08-17,1.0,0.0,9130056.106121983
1994-08-18,1.0,0.0,9036009.48058396
1994-08-19,1.0,0.0,8925323.944694137
1994-08-22,1.0,0.0,8829829.234478423
1994-08-23,1.0,0.0,9097498.048863571
1994-08-24,1.0,0.0,9213969.80907099
1994-08-25,1.0,0.0,9426657.876328861
1994-08-26,1.0,0.0,9983699.042746166
1994-08-29,1.0,0.0,9917141.565791072
1994-08-30,1.0,0.0,10159490.298691658
1994-08-31,1.0,0.0,9862883.025314067
1994-09-01,1.0,0.0,9390482.047811965
1994-09-02,1.0,0.0,9371672.232467609
1994-09-06,1.0,0.0,9531548.006405165
1994-09-07,1.0,0.0,9771003.015030758
1994-09-08,1.0,0.0,10039395.258793674
1994-09-09,1.0,0.0,9590144.068724582
1994-09-12,1.0,0.0,9355027.192598922
1994-09-13,1.0,0.0,9710231.141585492
1994-09-14,1.0,0.0,9786914.201376004
1994-09-15,1.0,0.0,10469108.908288764
1994-09-16,1.0,0.0,10261483.631742768
1994-09-19,1.0,0.0,10211565.059120763
1994-09-20,0.6000000000000001,0.0,9671395.201794364
1994-09-21,0.6000000000000001,0.0,9531260.459029388
1994-09-22,0.6000000000000001,0.0,9522204.894484337
1994-09-23,0.6000000000000001,0.0,9375609.74940952
1994-09-26,0.6000000000000001,0.0,9319807.56684881
1994-09-27,0.6000000000000001,0.0,9335483.410118066
1994-09-28,1.0,0.0,9442941.539170044
1994-09-29,1.0,0.0,9384122.117456611
1994-09-30,1.0,0.0,9568666.726850348
1994-10-03,1.0,0.0,9481907.590542087
1994-10-04,0.2,0.0,8749048.426089106
1994-10-05,0.6000000000000001,0.0,8805973.42578961
1994-10-06,0.2,0.0,8632868.602101002
1994-10-07,1.0,0.0,8690513.909030244
1994-10-10,1.0,0.0,9055496.448685361
1994-10-11,1.0,0.0,9565909.06172595
1994-10-12,1.0,0.0,9529904.23990966
1994-10-13,1.0,0.0,9525667.873508038
1994-10-14,1.0,0.0,9445187.213789016
1994-10-17,1.0,0.0,9301874.46330338
1994-10-18,1.0,0.0,9378118.183718275
1994-10-19,1.0,0.0,9779106.115912456
1994-10-20,1.0,0.0,9720510.391642068
1994-10-21,1.0,0.0,9536958.742273046
1994-10-24,1.0,0.0,9408471.269032907
1994-10-25,1.0,0.0,9381643.999797365
1994-10-26,1.0,0.0,9755099.269885633
1994-10-27,1.0,0.0,9880054.62122741
1994-10-28,1.0,0.0,10329048.218670342
1994-10-31,1.0,0.0,10415174.309543781
1994-11-01,1.0,0.0,10183616.993026866
1994-11-02,1.0,0.0,10092546.84633434
1994-11-03,1.0,0.0,10032539.189378165
1994-11-04,1.0,0.0,9532714.914940827
1994-11-07,1.0,0.0,9437407.82457468
1994-11-08,1.0,0.0,9944996.57224458
1994-11-09,1.0,0.0,10004297.11429739
1994-11-10,1.0,0.0,9837688.639299078
1994-11-11,1.0,0.0,9735323.040902393
1994-11-14,1.0,0.0,10263383.642199814
1994-11-15,1.0,0.0,10228790.748508891
1994-11-16,1.0,0.0,10293739.015318874
1994-11-17,1.0,0.0,10158193.02948517
1994-11-18,1.0,0.0,10260557.477037845
1994-11-21,1.0,0.0,10019821.45300565
1994-11-22,1.0,0.0,9181133.651419856
1994-11-23,1.0,0.0,9123243.88959256
1994-11-25,1.0,0.0,9394333.557188712
1994-11-28,1.0,0.0,9575765.006589081
1994-11-29,1.0,0.0,9946396.410727294
1994-11-30,1.0,0.0,9628711.278732419
1994-12-01,1.0,0.0,9112649.791127594
1994-12-02,1.0,0.0,9409154.798790555
