date,target_alloc,action,equity
1991-05-20,0.6000000000000001,TRADE,5784277.035904089
1991-05-21,0.8,TRADE,5888956.305704001
1991-05-22,0.8,HOLD,6126148.264510825
1991-05-23,0.8,HOLD,6207036.726868593
1991-05-24,0.8,HOLD,6335824.699398374
1991-05-28,0.8,HOLD,6556017.086068043
1991-05-29,0.8,HOLD,6611065.281519812
1991-05-30,0.8,HOLD,6779559.631285256
1991-05-31,0.8,HOLD,6883137.632681131
1991-06-03,0.8,HOLD,6999122.710438764
1991-06-04,0.8,HOLD,7008162.441060927
1991-06-05,0.8,HOLD,6771402.295886226
1991-06-06,0.8,HOLD,6577499.611431597
1991-06-07,0.4,TRADE,6359647.23121951
1991-06-10,0.4,HOLD,6298580.39895203
1991-06-11,0.4,HOLD,6322092.133778019
1991-06-12,0.30000000000000004,TRADE,6210608.527372727
1991-06-13,0.30000000000000004,HOLD,6199712.808781397
1991-06-14,0.4,TRADE,6262630.488986264
1991-06-17,0.4,HOLD,6256507.932778433
1991-06-18,0.30000000000000004,TRADE,6197108.495270178
1991-06-19,0.30000000000000004,HOLD,6087239.019381842
1991-06-20,0.30000000000000004,HOLD,6092978.356321544
1991-06-21,0.30000000000000004,HOLD,6086916.087822929
1991-06-24,0.30000000000000004,HOLD,5898929.60477734
1991-06-25,0.30000000000000004,HOLD,5900815.86038593
1991-06-26,0.30000000000000004,HOLD,5927509.918853281
1991-06-27,0.30000000000000004,HOLD,5980216.053722867
1991-06-28,0.30000000000000004,HOLD,5959703.437111231
1991-07-01,0.30000000000000004,HOLD,6054719.719466126
1991-07-02,0.30000000000000004,HOLD,5994467.041193317
1991-07-03,0.30000000000000004,HOLD,5923608.008773511
1991-07-05,0.30000000000000004,HOLD,5915562.8128237175
1991-07-08,0.30000000000000004,HOLD,6046441.166130428
1991-07-09,0.30000000000000004,HOLD,6080593.998462969
1991-07-10,0.30000000000000004,HOLD,6132810.801380061
1991-07-11,0.30000000000000004,HOLD,6142878.693309123
1991-07-12,0.8,TRADE,6215808.927830912
1991-07-15,0.8,HOLD,6295522.22758446
1991-07-16,0.6000000000000001,TRADE,6043511.913238781
1991-07-17,0.6000000000000001,HOLD,5996737.488029515
1991-07-18,0.8,TRADE,6111339.458804121
1991-07-19,0.8,HOLD,6146919.652072161
1991-07-22,0.6000000000000001,TRADE,6002064.332424561
1991-07-23,0.30000000000000004,TRADE,5795390.6766030975
1991-07-24,0.30000000000000004,HOLD,5765469.453370448
1991-07-25,0.30000000000000004,HOLD,5831669.038753644
1991-07-26,0.8,TRADE,5892901.245895091
1991-07-29,0.8,HOLD,5912600.288408438
1991-07-30,0.8,HOLD,6161745.1595467
1991-07-31,0.8,HOLD,6317050.494148546
1991-08-01,0.8,HOLD,6432138.900711821
1991-08-02,0.8,HOLD,6500626.735372646
1991-08-05,0.8,HOLD,6306474.303260904
1991-08-06,0.8,HOLD,6449650.884568026
1991-08-07,0.8,HOLD,6550057.080315627
1991-08-08,0.8,HOLD,6676636.244285398
1991-08-09,0.8,HOLD,6638517.424820516
1991-08-12,0.8,HOLD,6759079.231022111
1991-08-13,0.8,HOLD,6888850.358803323
1991-08-14,0.8,HOLD,7023090.06568098
1991-08-15,0.8,HOLD,6840701.06508559
1991-08-16,0.8,HOLD,6699167.413644575
1991-08-19,0.8,HOLD,6249670.418664049
1991-08-20,0.8,HOLD,6372419.737003191
1991-08-21,0.8,HOLD,7043524.092046046
1991-08-22,0.8,HOLD,6947952.846933764
1991-08-23,0.8,HOLD,7079639.351960114
1991-08-26,0.8,HOLD,7072529.473952028
1991-08-27,0.8,HOLD,7073989.757822907
1991-08-28,0.8,HOLD,7262490.835484363
1991-08-29,0.8,HOLD,7178410.348425499
1991-08-30,0.8,HOLD,7101990.262467698
1991-09-03,0.8,HOLD,6909300.699784481
1991-09-04,0.6000000000000001,TRADE,6755000.300995691
1991-09-05,0.8,TRADE,6706638.149147946
1991-09-06,0.8,HOLD,6659536.1994060725
1991-09-09,0.8,HOLD,6736104.853992208
1991-09-10,0.8,HOLD,6448096.295621572
1991-09-11,0.8,HOLD,6626961.291885774
1991-09-12,0.8,HOLD,6958960.835742998
1991-09-13,0.8,HOLD,6598742.602655453
1991-09-16,0.8,HOLD,6544587.348195821
1991-09-17,0.8,HOLD,6514915.698026148
1991-09-18,0.8,HOLD,6676973.473330498
1991-09-19,0.8,HOLD,6815376.355784118
1991-09-20,0.8,HOLD,6993619.144437201
1991-09-23,0.8,HOLD,6886552.235398763
1991-09-24,0.8,HOLD,7028690.267525351
1991-09-25,0.8,HOLD,7123518.481696763
1991-09-26,0.8,HOLD,7056497.240424727
1991-09-27,0.8,HOLD,6936563.698938841
1991-09-30,0.8,HOLD,7027451.842088981
1991-10-01,0.8,HOLD,7074347.901949508
1991-10-02,0.8,HOLD,6874734.774336403
1991-10-03,0.8,HOLD,6601666.911554312
1991-10-04,0.8,HOLD,6604988.206386637
1991-10-07,0.8,HOLD,6511617.612131228
1991-10-08,0.8,HOLD,6572208.855195924
1991-10-09,0.1,TRADE,6373218.452195154
1991-10-10,0.1,HOLD,6391793.332809204
1991-10-11,0.4,TRADE,6409093.156088546
1991-10-14,0.8,TRADE,6564125.105984438
1991-10-15,0.8,HOLD,6898703.87063218
1991-10-16,0.8,HOLD,7144149.211292726
1991-10-17,0.8,HOLD,6836734.162417042
1991-10-18,0.8,HOLD,6870706.075922231
1991-10-21,0.8,HOLD,6740758.486270029
1991-10-22,0.8,HOLD,6733950.49199251
1991-10-23,0.8,HOLD,6650825.648177388
1991-10-24,0.8,HOLD,6444195.658082277
1991-10-25,0.4,TRADE,6295822.849917255
1991-10-28,0.8,TRADE,6387824.259336844
1991-10-29,0.8,HOLD,6584173.225639788
1991-10-30,0.8,HOLD,6836488.702232652
1991-10-31,0.8,HOLD,6708578.286268372
1991-11-01,0.8,HOLD,6566820.517181703
1991-11-04,0.8,HOLD,6397146.874916565
1991-11-05,0.8,HOLD,6508103.850943783
1991-11-06,0.8,HOLD,6526168.025201127
1991-11-07,0.8,HOLD,6711554.706799949
1991-11-08,0.8,HOLD,6857707.175875334
1991-11-11,0.8,HOLD,6985752.677875543
1991-11-12,0.8,HOLD,7220182.279975602
1991-11-13,0.8,HOLD,7268826.253796939
1991-11-14,0.8,HOLD,7159956.329157388
1991-11-15,0.6000000000000001,TRADE,6189087.157012163
1991-11-18,0.0,TRADE,6348140.040041923
1991-11-19,0.30000000000000004,TRADE,6349023.416954035
1991-11-20,0.6000000000000001,TRADE,6365145.557383834
1991-11-21,0.6000000000000001,HOLD,6500906.297764545
1991-11-22,0.30000000000000004,TRADE,6405153.591906851
1991-11-25,0.30000000000000004,HOLD,6339450.818201808
1991-11-26,0.30000000000000004,HOLD,6361170.953859979
1991-11-27,0.30000000000000004,HOLD,6382446.056731982
1991-11-29,0.30000000000000004,HOLD,6374253.769565645
1991-12-02,0.6000000000000001,TRADE,6556702.167464539
1991-12-03,0.6000000000000001,HOLD,6555769.213228645
1991-12-04,0.6000000000000001,HOLD,6601396.730884888
1991-12-05,0.6000000000000001,HOLD,6568674.196661778
1991-12-06,0.8,TRADE,6639712.635809231
1991-12-09,0.8,HOLD,6617778.039894713
1991-12-10,0.8,HOLD,6645385.374413339
1991-12-11,0.8,HOLD,6563194.4845472155
1991-12-12,0.8,HOLD,6728049.660449211
1991-12-13,0.8,HOLD,6908590.318397508
1991-12-16,0.8,HOLD,7000375.724987884
1991-12-17,0.8,HOLD,6765811.8755102195
1991-12-18,0.8,HOLD,6803502.872122945
1991-12-19,0.8,HOLD,6523003.060481705
1991-12-20,0.8,HOLD,6588703.850508128
1991-12-23,0.8,HOLD,6985795.990278463
1991-12-24,0.8,HOLD,7195467.000681233
1991-12-26,0.8,HOLD,7571113.858596003
1991-12-27,0.8,HOLD,7753895.55965174
1991-12-30,0.8,HOLD,8357139.897047883
1991-12-31,0.8,HOLD,8620029.575093137
1992-01-02,0.8,HOLD,8783362.746211428
1992-01-03,0.8,HOLD,8878193.945226561
1992-01-06,0.8,HOLD,9015916.534123275
1992-01-07,0.8,HOLD,9200939.222313967
1992-01-08,0.8,HOLD,9520408.757619811
1992-01-09,0.8,HOLD,9947435.774380201
1992-01-10,0.8,HOLD,9707270.424436713
1992-01-13,0.8,HOLD,9787853.506166553
1992-01-14,0.8,HOLD,10099480.422673281
1992-01-15,0.8,HOLD,10320355.748884495
1992-01-16,0.8,HOLD,10037615.682854194
1992-01-17,0.8,HOLD,9871956.4153019
1992-01-20,0.8,HOLD,9289268.87254335
1992-01-21,0.8,HOLD,8324771.442063984
1992-01-22,0.8,HOLD,9490135.868961176
1992-01-23,0.8,HOLD,9469567.249937873
1992-01-24,0.8,HOLD,9422669.479206404
1992-01-27,0.8,HOLD,9070782.720577657
1992-01-28,0.8,HOLD,9092228.82960842
1992-01-29,0.6000000000000001,TRADE,8846461.886212572
1992-01-30,0.6000000000000001,HOLD,8896373.77685339
1992-01-31,0.6000000000000001,HOLD,8891213.811008416
1992-02-03,0.6000000000000001,HOLD,9035691.074582256
1992-02-04,0.6000000000000001,HOLD,9300953.480034059
1992-02-05,0.6000000000000001,HOLD,9495742.669116892
1992-02-06,0.6000000000000001,HOLD,9402292.70157094
1992-02-07,0.6000000000000001,HOLD,9286274.59744443
1992-02-10,0.8,TRADE,9207059.010991856
1992-02-11,0.8,HOLD,9151135.676354744
1992-02-12,0.8,HOLD,9885069.254089268
1992-02-13,0.8,HOLD,9464081.728985444
1992-02-14,0.8,HOLD,9257292.704553654
1992-02-18,0.8,HOLD,8732383.237011649
1992-02-19,0.8,HOLD,8700145.486300252
1992-02-20,0.8,HOLD,9140071.231144534
1992-02-21,0.8,HOLD,8950274.066316683
1992-02-24,0.6000000000000001,TRADE,8735134.033626836
1992-02-25,0.8,TRADE,8703793.620978503
1992-02-26,0.8,HOLD,9286591.89976269
1992-02-27,0.6000000000000001,TRADE,9255897.724500842
1992-02-28,0.6000000000000001,HOLD,9181640.45168206
1992-03-02,0.6000000000000001,HOLD,9216507.28279649
1992-03-03,0.8,TRADE,9170489.832935307
1992-03-04,0.8,HOLD,8906932.776589142
1992-03-05,0.8,HOLD,8650125.430249685
1992-03-06,0.4,TRADE,8373588.247904896
1992-03-09,0.4,HOLD,8383476.529713687
1992-03-10,0.4,HOLD,8594384.231119204
1992-03-11,0.4,HOLD,8427636.115351591
1992-03-12,0.4,HOLD,8420195.008285852
1992-03-13,0.4,HOLD,8469136.38548371
1992-03-16,0.4,HOLD,8524738.350556651
1992-03-17,0.8,TRADE,8667827.972178623
1992-03-18,0.4,TRADE,8647734.761711523
1992-03-19,0.8,TRADE,8644485.051464504
1992-03-20,0.8,HOLD,8540095.961636666
1992-03-23,0.4,TRADE,8427954.492661465
1992-03-24,0.4,HOLD,8364622.893954926
1992-03-25,0.4,HOLD,8385091.853253238
1992-03-26,0.4,HOLD,8255333.149557225
1992-03-27,0.30000000000000004,TRADE,7993486.506639024
1992-03-30,0.30000000000000004,HOLD,7952899.378504906
1992-03-31,0.30000000000000004,HOLD,7967903.720223565
1992-04-01,0.30000000000000004,HOLD,7986666.165036714
1992-04-02,0.30000000000000004,HOLD,7848008.62046881
1992-04-03,0.30000000000000004,HOLD,7820593.9077501055
1992-04-06,0.30000000000000004,HOLD,7993270.340234203
1992-04-07,0.2,TRADE,7736615.518298686
1992-04-08,0.2,HOLD,7705457.772025984
1992-04-09,0.30000000000000004,TRADE,7832437.267871827
1992-04-10,0.2,TRADE,7687672.216875251
1992-04-13,0.30000000000000004,TRADE,7750245.634235818
1992-04-14,0.30000000000000004,HOLD,7824622.773783324
1992-04-15,0.30000000000000004,HOLD,7948221.819932195
1992-04-16,0.30000000000000004,HOLD,7789234.715268465
1992-04-20,0.1,TRADE,7538272.081072306
1992-04-21,0.1,HOLD,7522068.463918234
1992-04-22,0.1,HOLD,7550785.137306693
1992-04-23,0.1,HOLD,7536230.828300005
1992-04-24,0.1,HOLD,7509504.148671315
1992-04-27,0.0,TRADE,7481548.191054582
1992-04-28,0.0,HOLD,7482298.863848629
1992-04-29,0.1,TRADE,7483049.622830068
1992-04-30,0.0,TRADE,7519669.073561925
1992-05-01,0.1,TRADE,7520423.582195856
1992-05-04,0.1,HOLD,7545960.007166557
1992-05-05,0.2,TRADE,7576743.465734826
1992-05-06,0.2,HOLD,7581547.148736017
1992-05-07,0.2,HOLD,7547078.4598517595
1992-05-08,0.1,TRADE,7526347.714617252
1992-05-11,0.1,HOLD,7532736.815440031
1992-05-12,0.1,HOLD,7519606.052930898
1992-05-13,0.1,HOLD,7510777.0155354375
1992-05-14,0.1,HOLD,7481207.955555245
1992-05-15,0.0,TRADE,7470996.3859092025
1992-05-18,0.1,TRADE,7473298.738983718
1992-05-19,0.1,HOLD,7487139.325565347
1992-05-20,0.1,HOLD,7510944.378381192
1992-05-21,0.1,HOLD,7499139.032806638
1992-05-22,0.1,HOLD,7502770.403121359
1992-05-26,0.1,HOLD,7486586.658580014
1992-05-27,0.1,HOLD,7503123.099737639
1992-05-28,0.1,HOLD,7532809.350621104
1992-05-29,0.8,TRADE,7558656.932179361
1992-06-01,0.8,HOLD,7768628.245566299
1992-06-02,0.8,HOLD,7664030.849741687
1992-06-03,0.8,HOLD,7667777.710989484
1992-06-04,0.8,HOLD,7583532.30396943
1992-06-05,0.8,HOLD,7426259.302870808
1992-06-08,0.1,TRADE,7253733.879087068
1992-06-09,0.0,TRADE,7216433.895585089
1992-06-10,0.0,HOLD,7217175.12275091
1992-06-11,0.0,HOLD,7217904.9953326695
1992-06-12,0.0,HOLD,7218634.934666996
1992-06-15,0.0,HOLD,7220825.199444586
1992-06-16,0.0,HOLD,7221555.437907017
1992-06-17,0.0,HOLD,7222285.752724029
1992-06-18,0.0,HOLD,7223016.13429361
1992-06-19,0.0,HOLD,7223746.59095983
1992-06-22,0.0,HOLD,7225938.432927447
1992-06-23,0.0,HOLD,7226669.185994466
1992-06-24,0.0,HOLD,7227400.01814564
1992-06-25,0.0,HOLD,7228130.917049385
1992-06-26,0.0,HOLD,7228861.89104977
1992-06-29,0.0,HOLD,7231055.28517685
1992-06-30,0.0,HOLD,7231786.555630363
1992-07-01,0.8,TRADE,7232517.905115725
1992-07-02,0.0,TRADE,6938319.386957259
1992-07-06,0.0,HOLD,6941126.497524523
1992-07-07,0.0,HOLD,6941734.73935591
1992-07-08,0.0,HOLD,6942343.027762202
1992-07-09,0.0,HOLD,6942951.383641764
1992-07-10,0.0,HOLD,6943559.781692121
1992-07-13,0.8,TRADE,6945385.31292063
1992-07-14,0.8,HOLD,7176656.437641544
1992-07-15,0.8,HOLD,7183008.613803632
1992-07-16,0.8,HOLD,7287178.741348876
1992-07-17,0.8,HOLD,6958956.198946484
1992-07-20,0.0,TRADE,6678951.63543711
1992-07-21,0.8,TRADE,6679536.905183547
1992-07-22,0.0,TRADE,6471444.981174522
1992-07-23,0.0,HOLD,6472012.06732366
1992-07-24,0.0,HOLD,6472579.2011311315
1992-07-27,0.0,HOLD,6474280.906291826
1992-07-28,0.8,TRADE,6474848.238709784
1992-07-29,0.8,HOLD,6642500.3024400165
1992-07-30,0.8,HOLD,6683490.901176508
1992-07-31,0.8,HOLD,6680149.993629521
1992-08-03,0.8,HOLD,6774910.914477166
1992-08-04,0.8,HOLD,6684634.216192217
1992-08-05,0.0,TRADE,6449848.299632104
1992-08-06,0.0,HOLD,6450413.491054018
1992-08-07,0.0,HOLD,6450987.289862478
1992-08-10,0.8,TRADE,6452708.994237901
1992-08-11,0.0,TRADE,6363596.774975596
1992-08-12,0.0,HOLD,6364162.8515237775
1992-08-13,0.0,HOLD,6364728.969283396
1992-08-14,0.0,HOLD,6365295.147459291
1992-08-17,0.0,HOLD,6366993.988455917
1992-08-18,0.0,HOLD,6367560.363733961
1992-08-19,0.0,HOLD,6368126.792206884
1992-08-20,0.0,HOLD,6368693.272465187
1992-08-21,0.0,HOLD,6369259.795877973
1992-08-24,0.0,HOLD,6370959.6985727195
1992-08-25,0.0,HOLD,6371526.42775014
1992-08-26,0.0,HOLD,6372093.210090863
1992-08-27,0.0,HOLD,6372660.035586068
1992-08-28,0.0,HOLD,6373226.921497549
1992-08-31,0.0,HOLD,6374927.85999309
1992-09-01,0.0,HOLD,6375494.943068343
1992-09-02,0.8,TRADE,6376062.07927534
1992-09-03,0.8,HOLD,6454543.744603247
1992-09-04,0.8,HOLD,6363035.513706073
1992-09-08,0.8,HOLD,6330643.896999984
1992-09-09,0.8,HOLD,6538202.704292723
1992-09-10,0.8,HOLD,6782640.687797747
1992-09-11,0.8,HOLD,6800041.314998275
1992-09-14,0.8,HOLD,7294793.250583982
1992-09-15,0.8,HOLD,7029261.565635948
1992-09-16,0.8,HOLD,6949854.432281309
1992-09-17,0.8,HOLD,6989728.361935694
1992-09-18,0.8,HOLD,7024416.1689584805
1992-09-21,0.8,HOLD,6987301.592868774
1992-09-22,0.8,HOLD,6718312.556827907
1992-09-23,0.8,HOLD,6796794.424144257
1992-09-24,0.8,HOLD,6885072.330069028
1992-09-25,0.8,HOLD,6496226.034477711
1992-09-28,0.8,HOLD,6375557.309942447
1992-09-29,0.8,HOLD,6512239.171952258
1992-09-30,0.8,HOLD,6638548.778606198
1992-10-01,0.1,TRADE,6423726.108802222
1992-10-02,0.0,TRADE,6395103.769707517
1992-10-05,0.0,HOLD,6396810.563095326
1992-10-06,0.5,TRADE,6397345.626009563
1992-10-07,0.2,TRADE,6315977.360546999
1992-10-08,0.5,TRADE,6352865.195294621
1992-10-09,0.2,TRADE,6267961.240052177
1992-10-12,0.1,TRADE,6299240.555698438
1992-10-13,0.5,TRADE,6311944.219211565
1992-10-14,0.4,TRADE,6294634.0165168345
1992-10-15,0.5,TRADE,6356140.903202871
1992-10-16,0.8,TRADE,6485322.558976719
1992-10-19,0.8,HOLD,6798568.116456096
1992-10-20,0.8,HOLD,6827024.7948584305
1992-10-21,0.8,HOLD,6963422.544998696
1992-10-22,0.8,HOLD,6962985.926803636
1992-10-23,0.8,HOLD,6927114.1203492135
1992-10-26,0.8,HOLD,7015210.076148811
1992-10-27,0.8,HOLD,6843049.085485781
1992-10-28,0.8,HOLD,6982717.840480659
1992-10-29,0.8,HOLD,7211247.176345179
1992-10-30,0.8,HOLD,7105595.352551283
1992-11-02,0.8,HOLD,7166433.654994043
1992-11-03,0.8,HOLD,6932124.843362559
1992-11-04,0.8,HOLD,7023274.699447423
1992-11-05,0.8,HOLD,7478589.361880253
1992-11-06,0.8,HOLD,7568103.765496752
1992-11-09,0.8,HOLD,7701993.281005343
1992-11-10,0.8,HOLD,7914168.019465055
1992-11-11,0.8,HOLD,8112168.68808271
1992-11-12,0.8,HOLD,8047948.905492301
1992-11-13,0.8,HOLD,8144550.412223405
1992-11-16,0.8,HOLD,7914820.478327673
1992-11-17,0.8,HOLD,7544222.573464294
1992-11-18,0.8,HOLD,7879057.683168871
1992-11-19,0.8,HOLD,8017091.167525681
1992-11-20,0.8,HOLD,8134408.699461786
1992-11-23,0.8,HOLD,7816908.698628706
1992-11-24,0.8,HOLD,8187179.060278449
1992-11-25,0.8,HOLD,8166026.789666455
1992-11-27,0.8,HOLD,8143893.080395649
1992-11-30,0.8,HOLD,8238531.873645542
1992-12-01,0.8,HOLD,8337859.328622158
1992-12-02,0.8,HOLD,8269823.629895644
1992-12-03,0.8,HOLD,8459101.988641953
1992-12-04,0.8,HOLD,8675093.043723071
1992-12-07,0.8,HOLD,8885305.287292043
1992-12-08,0.8,HOLD,8803640.721183447
1992-12-09,0.8,HOLD,8629299.49422815
1992-12-10,0.8,HOLD,8426610.118517637
1992-12-11,0.8,HOLD,8203749.947284538
1992-12-14,0.8,HOLD,8114126.097105562
1992-12-15,0.8,HOLD,7968133.0827238085
1992-12-16,0.8,HOLD,8081634.75335329
1992-12-17,0.8,HOLD,8539130.425724104
1992-12-18,0.8,HOLD,8600842.210793715
1992-12-21,0.8,HOLD,8686759.06819169
1992-12-22,0.8,HOLD,8456811.957817666
1992-12-23,0.8,HOLD,8505985.180216705
1992-12-24,0.8,HOLD,8568242.176912691
1992-12-28,0.8,HOLD,8658084.445390968
1992-12-29,0.8,HOLD,8701806.153735913
1992-12-30,0.8,HOLD,8706821.73258053
1992-12-31,0.8,HOLD,8720014.673788313
1993-01-04,0.8,HOLD,8482217.911775174
1993-01-05,0.8,HOLD,8713473.651500795
1993-01-06,0.8,HOLD,9126811.798991965
1993-01-07,0.8,HOLD,8935570.973343413
1993-01-08,0.8,HOLD,9028902.049301399
1993-01-11,0.8,HOLD,9360140.07892716
1993-01-12,0.8,HOLD,9168899.298973288
1993-01-13,0.8,HOLD,9675459.337280342
1993-01-14,0.8,HOLD,10039733.438494826
1993-01-15,0.8,HOLD,9892105.236536916
1993-01-18,0.8,HOLD,9856998.033356706
1993-01-19,0.8,HOLD,9669028.258700244
1993-01-20,0.8,HOLD,9646786.185356295
1993-01-21,0.8,HOLD,9884583.953933204
1993-01-22,0.8,HOLD,9778932.895919625
1993-01-25,0.8,HOLD,9994052.893728986
1993-01-26,0.8,HOLD,9876408.420908768
1993-01-27,0.8,HOLD,9415315.121501885
1993-01-28,0.8,HOLD,9285677.215579566
1993-01-29,0.8,HOLD,9276518.98976029
1993-02-01,0.8,HOLD,9590857.732323168
1993-02-02,0.8,HOLD,9718533.920538746
1993-02-03,0.8,HOLD,9655405.209167955
1993-02-04,0.8,HOLD,9500144.993876148
1993-02-05,0.8,HOLD,9152989.565235253
1993-02-08,0.8,HOLD,8942342.422631359
1993-02-09,0.8,HOLD,8765821.134738503
1993-02-10,0.8,HOLD,9031422.087411495
1993-02-11,0.8,HOLD,8967748.292444557
1993-02-12,0.8,HOLD,8642944.36010405
1993-02-16,0.30000000000000004,TRADE,7770041.404220883
1993-02-17,0.30000000000000004,HOLD,7750036.796163575
1993-02-18,0.30000000000000004,HOLD,7797105.844169235
1993-02-19,0.30000000000000004,HOLD,7789484.960985211
1993-02-22,0.30000000000000004,HOLD,7636783.010816346
1993-02-23,0.30000000000000004,HOLD,7653556.357709467
1993-02-24,0.30000000000000004,HOLD,7826137.13212318
1993-02-25,0.30000000000000004,HOLD,7857271.593950719
1993-02-26,0.30000000000000004,HOLD,7845913.158558286
1993-03-01,0.30000000000000004,HOLD,7804559.167779925
1993-03-02,0.30000000000000004,HOLD,7948418.095099155
1993-03-03,0.30000000000000004,HOLD,8027166.379155552
1993-03-04,0.30000000000000004,HOLD,7931418.2775398195
1993-03-05,0.30000000000000004,HOLD,7931869.478181211
1993-03-08,0.4,TRADE,8013487.753582661
1993-03-09,0.30000000000000004,TRADE,8011919.751479928
1993-03-10,0.4,TRADE,8048900.01566492
1993-03-11,0.4,HOLD,8060736.849052998
1993-03-12,0.4,HOLD,8084740.4331400655
1993-03-15,0.8,TRADE,8129497.928481429
1993-03-16,0.8,HOLD,8089806.848177217
1993-03-17,0.30000000000000004,TRADE,7663853.6670406815
1993-03-18,0.30000000000000004,HOLD,7660461.018096464
1993-03-19,0.30000000000000004,HOLD,7583797.991558678
1993-03-22,0.30000000000000004,HOLD,7543837.1403422635
1993-03-23,0.30000000000000004,HOLD,7519614.680158423
1993-03-24,0.30000000000000004,HOLD,7526271.807710784
1993-03-25,0.30000000000000004,HOLD,7635069.0248925565
1993-03-26,0.30000000000000004,HOLD,7601527.998877693
1993-03-29,0.30000000000000004,HOLD,7578560.792345181
1993-03-30,0.30000000000000004,HOLD,7697407.752776294
1993-03-31,0.30000000000000004,HOLD,7730193.982552953
1993-04-01,0.30000000000000004,HOLD,7629777.940440824
1993-04-02,0.2,TRADE,7377887.683824215
1993-04-05,0.2,HOLD,7424647.574283613
1993-04-06,0.2,HOLD,7369612.217919923
1993-04-07,0.2,HOLD,7429488.889496939
1993-04-08,0.2,HOLD,7381308.013821743
1993-04-12,0.30000000000000004,TRADE,7479292.040469663
1993-04-13,0.2,TRADE,7418523.23644813
1993-04-14,0.30000000000000004,TRADE,7426429.769442949
1993-04-15,0.2,TRADE,7376192.781678431
1993-04-16,0.2,HOLD,7334424.20630346
1993-04-19,0.1,TRADE,7295051.096687167
1993-04-20,0.1,HOLD,7305743.386854258
1993-04-21,0.1,HOLD,7313392.366784862
1993-04-22,0.1,HOLD,7302435.44658453
1993-04-23,0.1,HOLD,7271281.783594463
1993-04-26,0.0,TRADE,7232255.533049488
1993-04-27,0.1,TRADE,7232833.548247654
1993-04-28,0.1,HOLD,7265960.260237645
1993-04-29,0.1,HOLD,7261670.928506315
1993-04-30,0.1,HOLD,7268344.764411163
1993-05-03,0.2,TRADE,7303219.790333788
1993-05-04,0.8,TRADE,7408755.878383949
1993-05-05,0.8,HOLD,7510782.571946738
1993-05-06,0.8,HOLD,7324398.980201039
1993-05-07,0.8,HOLD,7397733.073317006
1993-05-10,0.8,HOLD,7477735.214918692
1993-05-11,0.8,HOLD,7382376.531980315
1993-05-12,0.8,HOLD,7278113.252497654
1993-05-13,0.8,HOLD,7114980.642728591
1993-05-14,0.8,HOLD,7215028.620165104
1993-05-17,0.8,HOLD,7354395.000728525
1993-05-18,0.8,HOLD,7519248.759821376
1993-05-19,0.8,HOLD,7958166.513473524
1993-05-20,0.8,HOLD,8264009.886731382
1993-05-21,0.8,HOLD,8054375.521345759
1993-05-24,0.8,HOLD,8075014.020710555
1993-05-25,0.8,HOLD,8026157.301815525
1993-05-26,0.8,HOLD,8459138.717802014
1993-05-27,0.8,HOLD,8366748.388467807
1993-05-28,0.8,HOLD,8108633.45669557
1993-06-01,0.8,HOLD,8345574.881705488
1993-06-02,0.8,HOLD,8352124.676088722
1993-06-03,0.8,HOLD,8315140.850558188
1993-06-04,0.8,HOLD,8123810.530278948
1993-06-07,0.8,HOLD,7891162.85688979
1993-06-08,0.8,HOLD,7698843.173896843
1993-06-09,0.8,HOLD,7671258.711645679
1993-06-10,0.7000000000000001,TRADE,7633285.551869942
1993-06-11,0.8,TRADE,7789132.065032881
1993-06-14,0.8,HOLD,7996598.579534475
1993-06-15,0.8,HOLD,7986003.007536761
1993-06-16,0.8,HOLD,7880875.595594325
1993-06-17,0.8,HOLD,7826425.061592215
1993-06-18,0.8,HOLD,7512255.589114215
1993-06-21,0.5,TRADE,7505807.456435166
1993-06-22,0.5,HOLD,7452292.405385949
1993-06-23,0.5,HOLD,7412008.483258088
1993-06-24,0.8,TRADE,7500573.036208272
1993-06-25,0.8,HOLD,7719852.716216097
1993-06-28,0.8,HOLD,8038860.940346163
1993-06-29,0.8,HOLD,7904042.695353644
1993-06-30,0.8,HOLD,7911060.641318393
1993-07-01,0.8,HOLD,7783137.230877543
1993-07-02,0.8,HOLD,7805914.77269908
1993-07-06,0.8,HOLD,7627142.30802034
1993-07-07,0.5,TRADE,7475579.594737073
1993-07-08,0.5,HOLD,7563707.384504335
1993-07-09,0.5,HOLD,7618557.613579797
1993-07-12,0.5,HOLD,7631501.498787839
1993-07-13,0.5,HOLD,7601612.1639356585
1993-07-14,0.5,HOLD,7657078.80726922
1993-07-15,0.5,HOLD,7550153.460341013
1993-07-16,0.0,TRADE,7251562.408570439
1993-07-19,0.0,HOLD,7253359.081219545
1993-07-20,0.1,TRADE,7253958.079095971
1993-07-21,0.0,TRADE,7235128.816525123
1993-07-22,0.0,HOLD,7235726.308907377
1993-07-23,0.0,HOLD,7236323.841868631
1993-07-26,0.1,TRADE,7238116.765987281
1993-07-27,0.0,TRADE,7211632.266807097
1993-07-28,0.1,TRADE,7212227.819741897
1993-07-29,0.1,HOLD,7215676.422099309
1993-07-30,0.0,TRADE,7188846.5724703055
1993-08-02,0.0,HOLD,7190627.722577594
1993-08-03,0.1,TRADE,7191221.537750623
1993-08-04,0.1,HOLD,7215026.211452934
1993-08-05,0.8,TRADE,7229505.506247658
1993-08-06,0.8,HOLD,7262696.882844805
