date,target_alloc,action,equity
2009-05-12,0.5,HOLD,1131943002.0814724
2009-05-13,0.5,HOLD,1086985941.266023
2009-05-14,0.5,HOLD,1109204262.7924118
2009-05-15,0.5,HOLD,1103917703.3767052
2009-05-18,0.30000000000000004,TRADE,1147828247.2803645
2009-05-19,0.5,TRADE,1152295982.606977
2009-05-20,0.5,HOLD,1146505742.811269
2009-05-21,0.30000000000000004,TRADE,1114383327.9261796
2009-05-22,0.5,TRADE,1111115987.450952
2009-05-26,0.4,TRADE,1171513675.1031842
2009-05-27,0.4,HOLD,1161493491.9727325
2009-05-28,0.4,HOLD,1179455988.442136
2009-05-29,0.4,HOLD,1194912573.330825
2009-06-01,0.4,HOLD,1237523460.6770134
2009-06-02,0.4,HOLD,1240868139.541925
2009-06-03,0.6000000000000001,TRADE,1235442704.438344
2009-06-04,0.6000000000000001,HOLD,1261607860.769591
2009-06-05,0.6000000000000001,HOLD,1262192085.8251932
2009-06-08,0.6000000000000001,HOLD,1255223989.0453215
2009-06-09,0.6000000000000001,HOLD,1274993912.6377082
2009-06-10,0.6000000000000001,HOLD,1265113211.3389642
2009-06-11,0.6000000000000001,HOLD,1268022975.698063
2009-06-12,0.6000000000000001,HOLD,1256979504.8189273
2009-06-15,0.6000000000000001,HOLD,1205826163.4371042
2009-06-16,0.6000000000000001,HOLD,1186061920.602428
2009-06-17,0.6000000000000001,HOLD,1204087689.9109733
2009-06-18,0.6000000000000001,HOLD,1200602221.5660248
2009-06-19,0.6000000000000001,HOLD,1226185993.3374007
2009-06-22,0.6000000000000001,HOLD,1159335262.6559691
2009-06-23,0.6000000000000001,HOLD,1156431179.192863
2009-06-24,0.6000000000000001,HOLD,1187828799.0683746
2009-06-25,0.6000000000000001,HOLD,1229109960.6031785
2009-06-26,0.6000000000000001,HOLD,1236089418.8266456
2009-06-29,0.6000000000000001,HOLD,1241330403.9253113
2009-06-30,0.6000000000000001,HOLD,1231449702.9521055
2009-07-01,0.6000000000000001,HOLD,1237266391.6427522
2009-07-02,0.6000000000000001,HOLD,1184363215.3581252
2009-07-06,0.6000000000000001,HOLD,1176813872.536955
2009-07-07,0.5,TRADE,1125654174.8814096
2009-07-08,0.6000000000000001,TRADE,1133430494.9015722
2009-07-09,0.6000000000000001,HOLD,1138373867.056699
2009-07-10,0.6000000000000001,HOLD,1145170259.100833
2009-07-13,0.6000000000000001,HOLD,1185942654.004414
2009-07-14,0.6000000000000001,HOLD,1193974392.6734486
2009-07-15,1.0,TRADE,1267479500.5413837
2009-07-16,1.0,HOLD,1312677934.9309475
2009-07-17,1.0,HOLD,1333834648.9005303
2009-07-20,1.0,HOLD,1378071414.473295
2009-07-21,1.0,HOLD,1402113134.8932757
2009-07-22,1.0,HOLD,1433848205.8476503
2009-07-23,1.0,HOLD,1534823431.6115692
2009-07-24,1.0,HOLD,1527130081.0771754
2009-07-27,1.0,HOLD,1528091749.8939748
2009-07-28,1.0,HOLD,1545401788.596361
2009-07-29,1.0,HOLD,1528091749.8939748
2009-07-30,1.0,HOLD,1557903483.2147508
2009-07-31,1.0,HOLD,1538670106.8787663
2009-08-03,1.0,HOLD,1610795268.1387084
2009-08-04,1.0,HOLD,1611756936.9555075
2009-08-05,1.0,HOLD,1570405177.8331409
2009-08-06,1.0,HOLD,1529053418.710774
2009-08-07,1.0,HOLD,1583868541.26833
2009-08-10,1.0,HOLD,1556941814.3979514
2009-08-11,1.0,HOLD,1511743380.0083878
2009-08-12,1.0,HOLD,1582906872.4515307
2009-08-13,1.0,HOLD,1608871930.50511
2009-08-14,1.0,HOLD,1558865152.03155
2009-08-17,1.0,HOLD,1423269848.8628585
2009-08-18,1.0,HOLD,1482893315.504411
2009-08-19,1.0,HOLD,1511743380.0083878
2009-08-20,1.0,HOLD,1560788489.6651485
2009-08-21,1.0,HOLD,1629066975.6578937
2009-08-24,1.0,HOLD,1620411956.3067007
2009-08-25,1.0,HOLD,1635798657.3754883
2009-08-26,1.0,HOLD,1628105306.8410945
2009-08-27,1.0,HOLD,1639645332.6426854
2009-08-28,1.0,HOLD,1646377014.3602798
2009-08-31,1.0,HOLD,1591561891.802724
2009-09-01,1.0,HOLD,1505011698.2907932
2009-09-02,1.0,HOLD,1501165023.023596
2009-09-03,1.0,HOLD,1533861762.79477
2009-09-04,1.0,HOLD,1626181969.207496
2009-09-08,1.0,HOLD,1675227078.8642566
2009-09-09,1.0,HOLD,1719463844.437021
2009-09-10,1.0,HOLD,1771393960.5441797
2009-09-11,1.0,HOLD,1769470622.910581
2009-09-14,1.0,HOLD,1795435680.9641604
2009-09-15,1.0,HOLD,1813707388.4833455
2009-09-16,1.0,HOLD,1890640893.8272839
2009-09-17,1.0,HOLD,1881985874.476091
2009-09-18,1.0,HOLD,1895449237.9112802
2009-09-21,1.0,HOLD,1915644283.0640638
2009-09-22,1.0,HOLD,1924299302.415257
2009-09-23,1.0,HOLD,1891602562.6440833
2009-09-24,1.0,HOLD,1843519121.8041217
2009-09-25,1.0,HOLD,1792550674.5137627
2009-09-28,1.0,HOLD,1889679225.0104847
2009-09-29,1.0,HOLD,1866599173.407303
2009-09-30,1.0,HOLD,1870445848.6745002
2009-10-01,1.0,HOLD,1698307130.4674382
2009-10-02,1.0,HOLD,1686767104.6658475
2009-10-05,1.0,HOLD,1726195526.1546156
2009-10-06,1.0,HOLD,1817554063.7505426
2009-10-07,1.0,HOLD,1834864102.4529285
2009-10-08,1.0,HOLD,1857944154.0561101
2009-10-09,1.0,HOLD,1890640893.8272839
2009-10-12,1.0,HOLD,1896410906.728079
2009-10-13,1.0,HOLD,1898334244.3616776
2009-10-14,1.0,HOLD,1977191087.3392146
2009-10-15,1.0,HOLD,1973344412.0720177
2009-10-16,1.0,HOLD,1926222640.0488555
2009-10-19,1.0,HOLD,1983922769.0568092
2009-10-20,1.0,HOLD,1981999431.4232106
2009-10-21,1.0,HOLD,1972382743.2552185
2009-10-22,1.0,HOLD,2005079483.026392
2009-10-23,1.0,HOLD,1972382743.2552185
2009-10-26,1.0,HOLD,1949302691.652037
2009-10-27,1.0,HOLD,1867560842.2241025
2009-10-28,1.0,HOLD,1735812214.322608
2009-10-29,1.0,HOLD,1826209083.1017358
2009-10-30,1.0,HOLD,1684843767.032249
2009-11-02,1.0,HOLD,1702153805.7346349
2009-11-03,1.0,HOLD,1721387182.0706196
2009-11-04,1.0,HOLD,1727157194.971415
2009-11-05,1.0,HOLD,1851212472.3385155
2009-11-06,1.0,HOLD,1882947543.29289
2009-11-09,1.0,HOLD,2005079483.026392
2009-11-10,1.0,HOLD,2021427852.911979
2009-11-11,1.0,HOLD,2055086261.499952
2009-11-12,1.0,HOLD,2020466184.09518
2009-11-13,1.0,HOLD,2073357969.0191376
2009-11-16,1.0,HOLD,2139713117.3782842
2009-11-17,1.0,HOLD,2157984824.8974695
2009-11-18,1.0,HOLD,2120479741.0422997
2009-11-19,1.0,HOLD,2019504515.2783806
2009-11-20,1.0,HOLD,1988731113.1408055
2009-11-23,1.0,HOLD,2086821332.4543266
2009-11-24,1.0,HOLD,2062779612.0343459
2009-11-25,1.0,HOLD,2088744670.0879252
2009-11-27,1.0,HOLD,1990654450.7744036
2009-11-30,1.0,HOLD,1997386132.4919982
2009-12-01,1.0,HOLD,2065664618.4847436
2009-12-02,1.0,HOLD,2076242975.469535
2009-12-03,1.0,HOLD,2048354579.7823575
2009-12-04,1.0,HOLD,2079127981.9199328
2009-12-07,1.0,HOLD,2050277917.415956
2009-12-08,1.0,HOLD,2012772833.5607862
2009-12-09,1.0,HOLD,2070472962.5687397
2009-12-10,1.0,HOLD,2104131371.1567128
2009-12-11,1.0,HOLD,2078166313.1031334
2009-12-14,1.0,HOLD,2136828110.9278867
2009-12-15,1.0,HOLD,2098361358.2559173
2009-12-16,1.0,HOLD,2107016377.6071103
2009-12-17,1.0,HOLD,2028159534.6295738
2009-12-18,1.0,HOLD,2127211422.7598944
2009-12-21,1.0,HOLD,2203183259.287033
2009-12-22,1.0,HOLD,2241650011.9590025
2009-12-23,1.0,HOLD,2286848446.3485665
2009-12-24,1.0,HOLD,2353203594.707713
2009-12-28,1.0,HOLD,2384938665.6620874
2009-12-29,1.0,HOLD,2360896945.242107
2009-12-30,1.0,HOLD,2385900334.4788866
2009-12-31,1.0,HOLD,2315698510.852543
2010-01-04,1.0,HOLD,2414750398.9828634
2010-01-05,1.0,HOLD,2420520411.883659
2010-01-06,1.0,HOLD,2382053659.21169
2010-01-07,1.0,HOLD,2375321977.4940953
2010-01-08,1.0,HOLD,2434945444.1356473
2010-01-11,1.0,HOLD,2410903723.715667
2010-01-12,1.0,HOLD,2316660179.6693425
2010-01-13,1.0,HOLD,2407057048.44847
2010-01-14,1.0,HOLD,2408980386.0820684
2010-01-15,1.0,HOLD,2324353530.2037363
2010-01-19,1.0,HOLD,2439753788.2196436
2010-01-20,1.0,HOLD,2333008549.5549293
2010-01-21,1.0,HOLD,2267615070.012582
2010-01-22,1.0,HOLD,2062779612.0343459
2010-01-25,1.0,HOLD,2088744670.0879252
2010-01-26,1.0,HOLD,2093553014.1719213
2010-01-27,1.0,HOLD,2145483130.2790794
2010-01-28,0.4,TRADE,1976229418.5224152
2010-01-29,0.4,HOLD,1936229189.36034
2010-02-01,0.4,HOLD,1961627960.7007208
2010-02-02,0.4,HOLD,1982788246.2157512
2010-02-03,0.4,HOLD,1993563157.4807725
2010-02-04,0.4,HOLD,1923173220.6079392
2010-02-05,0.4,HOLD,1940102812.3242605
2010-02-08,0.4,HOLD,1925498108.0116217
2010-02-09,0.4,HOLD,1949736382.794245
2010-02-10,0.4,HOLD,1944739925.5707908
2010-02-11,0.4,HOLD,1978594888.546025
2010-02-12,0.4,HOLD,1981676449.4074688
2010-02-16,0.5,TRADE,2012466734.273496
2010-02-17,1.0,TRADE,2029794947.9908628
2010-02-18,1.0,HOLD,2067865210.0529058
2010-02-19,1.0,HOLD,2067865210.0529058
2010-02-22,1.0,HOLD,2053008522.4189377
2010-02-23,0.4,TRADE,1973153826.3863602
2010-02-24,0.5,TRADE,1996928740.4724867
2010-02-25,0.5,HOLD,1996476166.2623448
2010-02-26,1.0,TRADE,2008795178.3400865
2010-03-01,1.0,HOLD,2094951179.2169752
2010-03-02,1.0,HOLD,2107647853.0304112
2010-03-03,1.0,HOLD,2119437621.571459
2010-03-04,1.0,HOLD,2143017158.6535552
2010-03-05,1.0,HOLD,2237335306.9819384
2010-03-08,1.0,HOLD,2250031980.7953744
2010-03-09,1.0,HOLD,2289935812.78046
2010-03-10,1.0,HOLD,2345257034.3961463
2010-03-11,1.0,HOLD,2367022760.9334655
2010-03-12,1.0,HOLD,2372464192.5677953
2010-03-15,1.0,HOLD,2356139897.6648054
2010-03-16,1.0,HOLD,2401485161.2842207
2010-03-17,1.0,HOLD,2417809456.18721
2010-03-18,1.0,HOLD,2442295898.541694
2010-03-19,1.0,HOLD,2398764445.467056
2010-03-22,1.0,HOLD,2464061625.0790133
2010-03-23,1.0,HOLD,2515755225.6051464
2010-03-24,1.0,HOLD,2479479014.7096143
2010-03-25,1.0,HOLD,2464061625.0790133
2010-03-26,1.0,HOLD,2476758298.89245
2010-03-29,1.0,HOLD,2511220699.243205
2010-03-30,1.0,HOLD,2537520952.142466
2010-03-31,1.0,HOLD,2503058551.791711
2010-04-01,1.0,HOLD,2498524025.429769
2010-04-05,1.0,HOLD,2570169541.9484444
2010-04-06,1.0,HOLD,2590121457.9409876
2010-04-07,1.0,HOLD,2575610973.582774
2010-04-08,1.0,HOLD,2584680026.3066573
2010-04-09,1.0,HOLD,2630932195.198461
2010-04-12,1.0,HOLD,2641815058.4671206
2010-04-13,1.0,HOLD,2681718890.452206
2010-04-14,1.0,HOLD,2776037038.780589
2010-04-15,1.0,HOLD,2813220154.948509
2010-04-16,1.0,HOLD,2712553669.713408
2010-04-19,1.0,HOLD,2708926048.623855
2010-04-20,1.0,HOLD,2748829880.6089396
2010-04-21,1.0,HOLD,2796895860.04552
2010-04-22,1.0,HOLD,2838613502.5753818
2010-04-23,1.0,HOLD,2875796618.743302
2010-04-26,1.0,HOLD,2854937797.4783716
2010-04-27,1.0,HOLD,2678998174.6350408
2010-04-28,1.0,HOLD,2684439606.2693706
2010-04-29,1.0,HOLD,2822289207.6723924
2010-04-30,1.0,HOLD,2655418637.552945
2010-05-03,1.0,HOLD,2764247270.239541
2010-05-04,1.0,HOLD,2519382846.6947
2010-05-05,1.0,HOLD,2478572109.4372263
2010-05-06,0.8,TRADE,2235521496.4371614
2010-05-07,0.4,TRADE,2105654252.8240077
2010-05-10,0.7000000000000001,TRADE,2230938512.571307
2010-05-11,0.7000000000000001,HOLD,2230346204.378908
2010-05-12,0.6000000000000001,TRADE,2314201212.731521
2010-05-13,0.6000000000000001,HOLD,2251456789.307563
2010-05-14,0.2,TRADE,2170138516.7095833
2010-05-17,0.2,HOLD,2175944725.6048746
2010-05-18,0.2,HOLD,2159146379.4771256
2010-05-19,0.2,HOLD,2147950649.9745855
2010-05-20,0.0,TRADE,2106290692.8665404
2010-05-21,0.0,HOLD,2106302222.690104
2010-05-24,0.0,HOLD,2106336812.555641
2010-05-25,0.0,HOLD,2106348342.6297703
2010-05-26,0.0,HOLD,2106359872.771629
2010-05-27,0.0,HOLD,2106371402.9729626
2010-05-28,0.0,HOLD,2106382933.2456665
2010-06-01,0.0,HOLD,2106429054.9530842
2010-06-02,0.0,HOLD,2106440585.5345743
2010-06-03,0.0,HOLD,2106450964.1467416
2010-06-04,0.1,TRADE,2106461342.8064888
2010-06-07,0.1,HOLD,2094280803.8635018
2010-06-08,0.1,HOLD,2093127424.6944075
2010-06-09,0.0,TRADE,2088873458.505286
2010-06-10,0.1,TRADE,2088883750.573013
2010-06-11,0.30000000000000004,TRADE,2094316170.1802132
2010-06-14,0.30000000000000004,HOLD,2094621750.8576078
2010-06-15,0.2,TRADE,2140622542.1285567
2010-06-16,1.0,TRADE,2149279959.724449
2010-06-17,1.0,HOLD,2170559959.325681
2010-06-18,1.0,HOLD,2176766625.876041
2010-06-21,1.0,HOLD,2120019960.2727551
2010-06-22,0.4,TRADE,2069479961.2198286
2010-06-23,0.4,HOLD,2058491412.6645305
2010-06-24,0.1,TRADE,2018774864.6774728
2010-06-25,0.0,TRADE,2018691677.2616544
2010-06-28,0.0,HOLD,2018721516.2192364
2010-06-29,0.0,HOLD,2018731462.635337
2010-06-30,0.0,HOLD,2018741409.0936303
2010-07-01,0.0,HOLD,2018751355.6114013
2010-07-02,0.0,HOLD,2018761302.1767542
2010-07-06,0.0,HOLD,2018801088.8749604
2010-07-07,0.0,HOLD,2018811035.6833372
2010-07-08,0.0,HOLD,2018820982.5341825
2010-07-09,0.0,HOLD,2018830929.4445057
2010-07-12,0.0,HOLD,2018860770.4295628
2010-07-13,0.0,HOLD,2018870717.5316422
2010-07-14,0.0,HOLD,2018880664.6798759
2010-07-15,0.0,HOLD,2018890611.8756917
2010-07-16,0.0,HOLD,2018900559.130985
2010-07-19,0.0,HOLD,2018930401.150959
2010-07-20,1.0,TRADE,2018940348.5940452
2010-07-21,0.4,TRADE,1948413787.7442298
2010-07-22,1.0,TRADE,2000703238.1885734
2010-07-23,1.0,HOLD,2053186633.8534026
2010-07-26,1.0,HOLD,2098430940.461014
2010-07-27,1.0,HOLD,2097526054.328862
2010-07-28,1.0,HOLD,2054996406.117707
2010-07-29,1.0,HOLD,2006132554.981487
2010-07-30,1.0,HOLD,2019705846.9637704
2010-08-02,1.0,HOLD,2128292182.8220375
2010-08-03,1.0,HOLD,2106574915.6503842
2010-08-04,1.0,HOLD,2167202286.5045834
2010-08-05,1.0,HOLD,2154533880.6544523
2010-08-06,1.0,HOLD,2144580133.2007775
2010-08-09,1.0,HOLD,2181680464.619019
2010-08-10,1.0,HOLD,2135531271.8792553
2010-08-11,0.1,TRADE,1959983362.2417233
2010-08-12,0.0,TRADE,1954472248.1409717
2010-08-13,0.0,HOLD,1954481877.9932146
2010-08-16,0.0,HOLD,1954512371.298684
2010-08-17,0.1,TRADE,1954522535.84886
2010-08-18,0.1,HOLD,1956347311.0569432
2010-08-19,0.0,TRADE,1949093950.9823415
2010-08-20,0.0,HOLD,1949104087.3498302
2010-08-23,0.0,HOLD,1949134496.7808604
2010-08-24,0.0,HOLD,1949144633.357028
2010-08-25,0.0,HOLD,1949154769.995502
2010-08-26,0.0,HOLD,1949164906.6815717
2010-08-27,0.4,TRADE,1949175043.4152365
2010-08-30,0.0,TRADE,1923838167.2096431
2010-08-31,0.0,HOLD,1923848172.2302797
2010-09-01,0.4,TRADE,1923858177.307633
2010-09-02,0.6000000000000001,TRADE,1950477708.0206933
2010-09-03,1.0,TRADE,2009987865.013709
2010-09-07,1.0,HOLD,1961359126.3440225
2010-09-08,1.0,HOLD,2030700105.5582051
2010-09-09,1.0,HOLD,2055915007.0906353
2010-09-10,1.0,HOLD,2078428312.030305
2010-09-13,1.0,HOLD,2169382063.9865704
2010-09-14,1.0,HOLD,2197298562.1117606
2010-09-15,1.0,HOLD,2234220382.212819
2010-09-16,1.0,HOLD,2265739009.1283565
2010-09-17,1.0,HOLD,2290053378.4632
2010-09-20,1.0,HOLD,2409824160.742243
2010-09-21,1.0,HOLD,2401719370.9639616
2010-09-22,1.0,HOLD,2390912984.5929203
2010-09-23,1.0,HOLD,2383708727.0122256
2010-09-24,1.0,HOLD,2517888024.452657
2010-09-27,1.0,HOLD,2489070994.1298795
2010-09-28,1.0,HOLD,2495374719.5129876
2010-09-29,1.0,HOLD,2475563011.166078
2010-09-30,1.0,HOLD,2442243319.8553667
2010-10-01,1.0,HOLD,2434138530.0770855
2010-10-04,1.0,HOLD,2350389035.7015147
2010-10-05,1.0,HOLD,2525092282.0333514
2010-10-06,1.0,HOLD,2460253963.8071027
2010-10-07,1.0,HOLD,2484568333.141946
2010-10-08,1.0,HOLD,2534998136.2068057
2010-10-11,1.0,HOLD,2540401329.392327
2010-10-12,1.0,HOLD,2592632196.8523602
2010-10-13,1.0,HOLD,2655669450.6834354
2010-10-14,1.0,HOLD,2641260935.522047
2010-10-15,1.0,HOLD,2809660456.470776
2010-10-18,1.0,HOLD,2809660456.470776
2010-10-19,1.0,HOLD,2697994463.970014
2010-10-20,1.0,HOLD,2753827460.2203956
2010-10-21,1.0,HOLD,2772738636.369718
2010-10-22,1.0,HOLD,2826770568.224925
2010-10-25,1.0,HOLD,2869996113.7090907
2010-10-26,1.0,HOLD,2887106225.4632397
2010-10-27,1.0,HOLD,2916823787.983604
2010-10-28,1.0,HOLD,2933933899.7377524
2010-10-29,1.0,HOLD,2919525384.576364
2010-11-01,1.0,HOLD,2925829109.9594717
2010-11-02,1.0,HOLD,3014981797.5205636
2010-11-03,1.0,HOLD,3058207343.0047297
2010-11-04,1.0,HOLD,3167171738.9127307
2010-11-05,1.0,HOLD,3170773867.7030783
2010-11-08,1.0,HOLD,3178878657.4813585
2010-11-09,1.0,HOLD,3127548322.218912
2010-11-10,1.0,HOLD,3175276528.691012
2010-11-11,1.0,HOLD,3122145129.0333915
2010-11-12,1.0,HOLD,2962750930.06053
2010-11-15,1.0,HOLD,2931232303.1449924
2010-11-16,1.0,HOLD,2785346087.135933
2010-11-17,1.0,HOLD,2812362053.0635366
2010-11-18,1.0,HOLD,2942939221.7136207
2010-11-19,1.0,HOLD,2950143479.294315
2010-11-22,1.0,HOLD,3027589248.2867785
2010-11-23,1.0,HOLD,2884404628.870479
2010-11-24,1.0,HOLD,3052804149.819209
2010-11-26,1.0,HOLD,3033892973.669886
2010-11-29,1.0,HOLD,2991567960.383307
2010-11-30,1.0,HOLD,2878100903.487372
2010-12-01,1.0,HOLD,3060908939.5974894
2010-12-02,1.0,HOLD,3153663755.948929
2010-12-03,1.0,HOLD,3179779189.678946
2010-12-06,1.0,HOLD,3174375996.493425
2010-12-07,1.0,HOLD,3177077593.0861855
2010-12-08,1.0,HOLD,3221203670.767938
2010-12-09,1.0,HOLD,3224805799.5582848
2010-12-10,1.0,HOLD,3292345714.377294
2010-12-13,1.0,HOLD,3253622829.8810625
2010-12-14,1.0,HOLD,3267130812.8448644
2010-12-15,1.0,HOLD,3233811121.5341525
2010-12-16,1.0,HOLD,3301351036.353162
2010-12-17,1.0,HOLD,3311256890.526617
2010-12-20,1.0,HOLD,3320262212.502485
2010-12-21,1.0,HOLD,3375194676.555279
2010-12-22,1.0,HOLD,3378796805.3456254
2010-12-23,1.0,HOLD,3353581903.8131957
2010-12-27,1.0,HOLD,3354482436.0107822
2010-12-28,1.0,HOLD,3340073920.849394
2010-12-29,1.0,HOLD,3359885629.196303
2010-12-30,1.0,HOLD,3334670727.663873
2010-12-31,1.0,HOLD,3304052632.9459224
2011-01-03,1.0,HOLD,3453540977.745329
2011-01-04,1.0,HOLD,3448137784.5598083
2011-01-05,1.0,HOLD,3533688343.3305535
2011-01-06,1.0,HOLD,3565206970.2460904
2011-01-07,1.0,HOLD,3557102180.4678097
2011-01-10,1.0,HOLD,3597626129.3592153
2011-01-11,1.0,HOLD,3613835708.915777
2011-01-12,1.0,HOLD,3686778816.9203067
2011-01-13,1.0,HOLD,3698485735.488935
2011-01-14,1.0,HOLD,3778633101.074159
2011-01-18,1.0,HOLD,3809251195.79211
2011-01-19,1.0,HOLD,3681375623.734786
2011-01-20,1.0,HOLD,3598526661.556802
2011-01-21,1.0,HOLD,3516578231.576404
2011-01-24,1.0,HOLD,3661563915.387877
2011-01-25,1.0,HOLD,3674171366.154092
2011-01-26,1.0,HOLD,3731805426.7996464
2011-01-27,1.0,HOLD,3803848002.6065893
2011-01-28,1.0,HOLD,3516578231.576404
2011-01-31,1.0,HOLD,3568809099.0364375
2011-02-01,1.0,HOLD,3766926182.505531
2011-02-02,1.0,HOLD,3749816070.751382
2011-02-03,1.0,HOLD,3764224585.9127703
2011-02-04,1.0,HOLD,3832665032.929366
2011-02-07,1.0,HOLD,3887597496.98216
2011-02-08,1.0,HOLD,3970446459.160145
2011-02-09,1.0,HOLD,3947032622.0228887
2011-02-10,1.0,HOLD,3965943798.172211
2011-02-11,1.0,HOLD,4046991695.955022
2011-02-14,1.0,HOLD,4073107129.6850386
2011-02-15,1.0,HOLD,4062300743.3139973
2011-02-16,1.0,HOLD,4137044915.7137003
2011-02-17,1.0,HOLD,4133442786.9233537
2011-02-18,1.0,HOLD,4110028949.7860966
2011-02-22,1.0,HOLD,3748015006.3562083
2011-02-23,1.0,HOLD,3656160722.2023563
2011-02-24,1.0,HOLD,3707491057.464803
2011-02-25,1.0,HOLD,3866885256.4376645
2011-02-28,1.0,HOLD,3894801754.562855
2011-03-01,1.0,HOLD,3707491057.464803
2011-03-02,1.0,HOLD,3759721924.9248366
2011-03-03,1.0,HOLD,3983954442.1239467
2011-03-04,1.0,HOLD,3925419849.2808056
2011-03-07,1.0,HOLD,3768727246.9007044
2011-03-08,1.0,HOLD,3808350663.594523
2011-03-09,1.0,HOLD,3730904894.6020594
2011-03-10,1.0,HOLD,3560704309.2581563
2011-03-11,1.0,HOLD,3620139434.298885
