bull_ma,bull_mom,blend_lo,blend_w,riskon_rv,def_frac,lev,A_cagr,A_dd,A_calmar,B_cagr,B_dd,B_calmar
60,10,0.28,0.14,0.16,0.6666666666666666,1.0,31.36,-52.33,0.599,41.89,-46.69,0.897
60,10,0.28,0.14,0.16,0.6666666666666666,1.3,31.67,-52.33,0.605,44.34,-48.32,0.918
60,10,0.28,0.14,0.18,0.3333333333333333,1.0,30.69,-52.33,0.587,40.31,-51.52,0.783
60,10,0.28,0.14,0.18,0.3333333333333333,1.3,30.75,-52.33,0.588,41.83,-58.14,0.719
60,10,0.28,0.14,0.18,0.5,1.0,30.77,-52.33,0.588,41.18,-51.52,0.799
60,10,0.28,0.14,0.18,0.5,1.3,30.83,-52.33,0.589,42.7,-58.14,0.734
60,10,0.28,0.14,0.18,0.6666666666666666,1.0,31.11,-52.33,0.594,41.0,-51.52,0.796
60,10,0.28,0.14,0.18,0.6666666666666666,1.3,31.17,-52.33,0.596,42.53,-58.14,0.731
60,10,0.32,0.1,0.14,0.3333333333333333,1.0,28.11,-52.33,0.537,38.44,-51.25,0.75
60,10,0.32,0.1,0.14,0.3333333333333333,1.3,27.64,-52.33,0.528,41.14,-51.25,0.803
60,10,0.32,0.1,0.14,0.5,1.0,28.21,-52.33,0.539,38.69,-51.25,0.755
60,10,0.32,0.1,0.14,0.5,1.3,27.74,-52.33,0.53,41.4,-51.25,0.808
60,10,0.32,0.1,0.14,0.6666666666666666,1.0,27.78,-52.33,0.531,38.56,-51.25,0.752
60,10,0.32,0.1,0.14,0.6666666666666666,1.3,27.31,-52.33,0.522,41.26,-51.25,0.805
60,10,0.32,0.1,0.16,0.3333333333333333,1.0,30.13,-52.33,0.576,40.51,-51.25,0.79
60,10,0.32,0.1,0.16,0.3333333333333333,1.3,30.44,-52.33,0.582,42.92,-51.25,0.838
60,10,0.32,0.1,0.16,0.5,1.0,30.23,-52.33,0.578,40.76,-51.25,0.795
60,10,0.32,0.1,0.16,0.5,1.3,30.54,-52.33,0.584,43.19,-51.25,0.843
60,10,0.32,0.1,0.16,0.6666666666666666,1.0,29.79,-52.33,0.569,40.62,-51.25,0.793
60,10,0.32,0.1,0.16,0.6666666666666666,1.3,30.1,-52.33,0.575,43.04,-51.25,0.84
60,10,0.32,0.1,0.18,0.3333333333333333,1.0,29.88,-52.33,0.571,39.62,-51.52,0.769
60,10,0.32,0.1,0.18,0.3333333333333333,1.3,29.94,-52.33,0.572,41.13,-58.14,0.707
60,10,0.32,0.1,0.18,0.5,1.0,29.99,-52.33,0.573,39.88,-51.52,0.774
60,10,0.32,0.1,0.18,0.5,1.3,30.04,-52.33,0.574,41.39,-58.14,0.712
60,10,0.32,0.1,0.18,0.6666666666666666,1.0,29.55,-52.33,0.565,39.74,-51.52,0.771
60,10,0.32,0.1,0.18,0.6666666666666666,1.3,29.61,-52.33,0.566,41.25,-58.14,0.709
60,10,0.32,0.14,0.14,0.3333333333333333,1.0,26.97,-55.21,0.488,38.33,-51.25,0.748
60,10,0.32,0.14,0.14,0.3333333333333333,1.3,26.51,-55.21,0.48,41.02,-51.25,0.8
60,10,0.32,0.14,0.14,0.5,1.0,27.14,-52.33,0.519,38.26,-51.25,0.747
60,10,0.32,0.14,0.14,0.5,1.3,26.68,-52.33,0.51,40.96,-51.25,0.799
60,10,0.32,0.14,0.14,0.6666666666666666,1.0,26.84,-55.92,0.48,38.55,-51.25,0.752
60,10,0.32,0.14,0.14,0.6666666666666666,1.3,26.38,-55.92,0.472,41.25,-51.25,0.805
60,10,0.32,0.14,0.16,0.3333333333333333,1.0,28.97,-55.21,0.525,40.39,-51.25,0.788
60,10,0.32,0.14,0.16,0.3333333333333333,1.3,29.28,-55.21,0.53,42.8,-51.25,0.835
60,10,0.32,0.14,0.16,0.5,1.0,29.15,-52.33,0.557,40.33,-51.25,0.787
60,10,0.32,0.14,0.16,0.5,1.3,29.45,-52.33,0.563,42.74,-51.25,0.834
60,10,0.32,0.14,0.16,0.6666666666666666,1.0,28.84,-55.92,0.516,40.62,-51.25,0.793
60,10,0.32,0.14,0.16,0.6666666666666666,1.3,29.15,-55.92,0.521,43.04,-51.25,0.84
60,10,0.32,0.14,0.18,0.3333333333333333,1.0,28.73,-55.21,0.52,39.51,-51.52,0.767
60,10,0.32,0.14,0.18,0.3333333333333333,1.3,28.78,-55.21,0.521,41.01,-58.14,0.705
60,10,0.32,0.14,0.18,0.5,1.0,28.9,-52.33,0.552,39.44,-51.52,0.766
60,10,0.32,0.14,0.18,0.5,1.3,28.96,-52.33,0.553,40.95,-58.14,0.704
60,10,0.32,0.14,0.18,0.6666666666666666,1.0,28.6,-55.92,0.511,39.74,-51.52,0.771
60,10,0.32,0.14,0.18,0.6666666666666666,1.3,28.66,-55.92,0.512,41.25,-58.14,0.709
60,15,0.24,0.1,0.14,0.3333333333333333,1.0,30.44,-50.43,0.603,42.52,-39.61,1.074
60,15,0.24,0.1,0.14,0.3333333333333333,1.3,29.96,-50.43,0.594,45.3,-39.61,1.144
60,15,0.24,0.1,0.14,0.5,1.0,31.76,-48.35,0.657,42.98,-39.61,1.085
60,15,0.24,0.1,0.14,0.5,1.3,31.28,-48.35,0.647,45.77,-39.61,1.156
60,15,0.24,0.1,0.14,0.6666666666666666,1.0,31.99,-49.73,0.643,43.45,-39.61,1.097
60,15,0.24,0.1,0.14,0.6666666666666666,1.3,31.51,-49.73,0.634,46.24,-39.61,1.167
60,15,0.24,0.1,0.16,0.3333333333333333,1.0,32.27,-50.43,0.64,44.63,-41.52,1.075
60,15,0.24,0.1,0.16,0.3333333333333333,1.3,32.58,-50.43,0.646,47.12,-44.29,1.064
60,15,0.24,0.1,0.16,0.5,1.0,33.61,-48.35,0.695,45.09,-41.52,1.086
60,15,0.24,0.1,0.16,0.5,1.3,33.93,-48.35,0.702,47.59,-44.29,1.074
60,15,0.24,0.1,0.16,0.6666666666666666,1.0,33.85,-49.73,0.681,45.56,-41.52,1.098
60,15,0.24,0.1,0.16,0.6666666666666666,1.3,34.16,-49.73,0.687,48.07,-44.29,1.085
60,15,0.24,0.1,0.18,0.3333333333333333,1.0,31.95,-50.43,0.633,43.57,-47.74,0.913
60,15,0.24,0.1,0.18,0.3333333333333333,1.3,32.01,-50.43,0.635,45.12,-54.89,0.822
60,15,0.24,0.1,0.18,0.5,1.0,33.29,-48.35,0.688,44.03,-47.74,0.922
60,15,0.24,0.1,0.18,0.5,1.3,33.35,-48.35,0.69,45.59,-54.89,0.831
60,15,0.24,0.1,0.18,0.6666666666666666,1.0,33.52,-49.73,0.674,44.5,-47.74,0.932
60,15,0.24,0.1,0.18,0.6666666666666666,1.3,33.58,-49.73,0.675,46.06,-54.89,0.839
60,15,0.24,0.14,0.14,0.3333333333333333,1.0,30.2,-50.61,0.597,42.07,-39.61,1.062
60,15,0.24,0.14,0.14,0.3333333333333333,1.3,29.73,-50.61,0.587,44.84,-39.61,1.132
60,15,0.24,0.14,0.14,0.5,1.0,30.77,-50.62,0.608,42.51,-39.61,1.073
60,15,0.24,0.14,0.14,0.5,1.3,30.29,-50.62,0.598,45.29,-39.61,1.143
60,15,0.24,0.14,0.14,0.6666666666666666,1.0,31.3,-48.61,0.644,43.07,-39.61,1.088
60,15,0.24,0.14,0.14,0.6666666666666666,1.3,30.82,-48.61,0.634,45.86,-39.61,1.158
60,15,0.24,0.14,0.16,0.3333333333333333,1.0,32.03,-50.61,0.633,44.17,-41.52,1.064
60,15,0.24,0.14,0.16,0.3333333333333333,1.3,32.34,-50.61,0.639,46.65,-44.29,1.053
60,15,0.24,0.14,0.16,0.5,1.0,32.6,-50.62,0.644,44.62,-41.52,1.075
60,15,0.24,0.14,0.16,0.5,1.3,32.92,-50.62,0.65,47.11,-44.29,1.064
60,15,0.24,0.14,0.16,0.6666666666666666,1.0,33.14,-48.61,0.682,45.19,-41.52,1.088
60,15,0.24,0.14,0.16,0.6666666666666666,1.3,33.46,-48.61,0.688,47.69,-44.29,1.077
60,15,0.24,0.14,0.18,0.3333333333333333,1.0,31.71,-50.61,0.627,43.11,-47.74,0.903
60,15,0.24,0.14,0.18,0.3333333333333333,1.3,31.77,-50.61,0.628,44.66,-54.89,0.814
60,15,0.24,0.14,0.18,0.5,1.0,32.28,-50.62,0.638,43.56,-47.74,0.912
60,15,0.24,0.14,0.18,0.5,1.3,32.34,-50.62,0.639,45.11,-54.89,0.822
60,15,0.24,0.14,0.18,0.6666666666666666,1.0,32.82,-48.61,0.675,44.12,-47.74,0.924
60,15,0.24,0.14,0.18,0.6666666666666666,1.3,32.88,-48.61,0.676,45.68,-54.89,0.832
60,15,0.28,0.1,0.14,0.3333333333333333,1.0,30.43,-50.62,0.601,42.21,-39.61,1.066
60,15,0.28,0.1,0.14,0.3333333333333333,1.3,29.96,-50.62,0.592,44.98,-39.61,1.136
60,15,0.28,0.1,0.14,0.5,1.0,30.89,-50.62,0.61,41.99,-39.61,1.06
60,15,0.28,0.1,0.14,0.5,1.3,30.42,-50.62,0.601,44.76,-39.61,1.13
60,15,0.28,0.1,0.14,0.6666666666666666,1.0,30.96,-50.62,0.612,42.62,-39.61,1.076
60,15,0.28,0.1,0.14,0.6666666666666666,1.3,30.48,-50.62,0.602,45.39,-39.61,1.146
60,15,0.28,0.1,0.16,0.3333333333333333,1.0,32.27,-50.62,0.637,44.31,-41.52,1.067
60,15,0.28,0.1,0.16,0.3333333333333333,1.3,32.58,-50.62,0.644,46.79,-44.29,1.056
60,15,0.28,0.1,0.16,0.5,1.0,32.73,-50.62,0.647,44.09,-41.52,1.062
60,15,0.28,0.1,0.16,0.5,1.3,33.05,-50.62,0.653,46.57,-44.29,1.051
60,15,0.28,0.1,0.16,0.6666666666666666,1.0,32.8,-50.62,0.648,44.72,-41.52,1.077
60,15,0.28,0.1,0.16,0.6666666666666666,1.3,33.11,-50.62,0.654,47.21,-44.29,1.066
60,15,0.28,0.1,0.18,0.3333333333333333,1.0,31.95,-50.62,0.631,43.25,-47.74,0.906
60,15,0.28,0.1,0.18,0.3333333333333333,1.3,32.01,-50.62,0.632,44.8,-54.89,0.816
60,15,0.28,0.1,0.18,0.5,1.0,32.41,-50.62,0.64,43.03,-47.74,0.901
60,15,0.28,0.1,0.18,0.5,1.3,32.47,-50.62,0.641,44.58,-54.89,0.812
60,15,0.28,0.1,0.18,0.6666666666666666,1.0,32.48,-50.62,0.642,43.66,-47.74,0.915
60,15,0.28,0.1,0.18,0.6666666666666666,1.3,32.54,-50.62,0.643,45.22,-54.89,0.824
60,15,0.28,0.14,0.14,0.3333333333333333,1.0,30.07,-50.62,0.594,41.42,-39.91,1.038
60,15,0.28,0.14,0.14,0.3333333333333333,1.3,29.59,-50.62,0.585,44.17,-39.91,1.107
60,15,0.28,0.14,0.14,0.5,1.0,30.05,-50.62,0.594,41.96,-39.61,1.059
60,15,0.28,0.14,0.14,0.5,1.3,29.57,-50.62,0.584,44.72,-39.61,1.129
60,15,0.28,0.14,0.14,0.6666666666666666,1.0,30.38,-50.62,0.6,42.11,-39.61,1.063
60,15,0.28,0.14,0.14,0.6666666666666666,1.3,29.9,-50.62,0.591,44.88,-39.61,1.133
60,15,0.28,0.14,0.16,0.3333333333333333,1.0,31.9,-50.62,0.63,43.5,-41.52,1.048
60,15,0.28,0.14,0.16,0.3333333333333333,1.3,32.21,-50.62,0.636,45.97,-44.34,1.037
60,15,0.28,0.14,0.16,0.5,1.0,31.87,-50.62,0.63,44.06,-41.52,1.061
60,15,0.28,0.14,0.16,0.5,1.3,32.18,-50.62,0.636,46.54,-44.29,1.051
60,15,0.28,0.14,0.16,0.6666666666666666,1.0,32.21,-50.62,0.636,44.21,-41.52,1.065
60,15,0.28,0.14,0.16,0.6666666666666666,1.3,32.52,-50.62,0.642,46.69,-44.29,1.054
60,15,0.28,0.14,0.18,0.3333333333333333,1.0,31.58,-50.62,0.624,42.45,-47.74,0.889
60,15,0.28,0.14,0.18,0.3333333333333333,1.3,31.64,-50.62,0.625,43.99,-54.89,0.801
60,15,0.28,0.14,0.18,0.5,1.0,31.55,-50.62,0.623,43.0,-47.74,0.901
60,15,0.28,0.14,0.18,0.5,1.3,31.61,-50.62,0.625,44.55,-54.89,0.812
60,15,0.28,0.14,0.18,0.6666666666666666,1.0,31.89,-50.62,0.63,43.15,-47.74,0.904
60,15,0.28,0.14,0.18,0.6666666666666666,1.3,31.95,-50.62,0.631,44.7,-54.89,0.814
60,15,0.32,0.1,0.14,0.3333333333333333,1.0,29.84,-52.57,0.568,40.9,-41.58,0.984
60,15,0.32,0.1,0.14,0.3333333333333333,1.3,29.37,-52.57,0.559,43.64,-41.58,1.05
60,15,0.32,0.1,0.14,0.5,1.0,29.99,-50.62,0.592,40.92,-41.89,0.977
60,15,0.32,0.1,0.14,0.5,1.3,29.52,-50.62,0.583,43.66,-41.89,1.042
60,15,0.32,0.1,0.14,0.6666666666666666,1.0,29.58,-51.16,0.578,41.07,-41.89,0.98
60,15,0.32,0.1,0.14,0.6666666666666666,1.3,29.11,-51.16,0.569,43.81,-41.89,1.046
60,15,0.32,0.1,0.16,0.3333333333333333,1.0,31.67,-52.57,0.602,42.98,-41.58,1.034
60,15,0.32,0.1,0.16,0.3333333333333333,1.3,31.98,-52.57,0.608,45.44,-45.88,0.99
60,15,0.32,0.1,0.16,0.5,1.0,31.82,-50.62,0.629,43.0,-41.89,1.027
60,15,0.32,0.1,0.16,0.5,1.3,32.13,-50.62,0.635,45.46,-46.17,0.985
60,15,0.32,0.1,0.16,0.6666666666666666,1.0,31.4,-51.16,0.614,43.15,-41.89,1.03
60,15,0.32,0.1,0.16,0.6666666666666666,1.3,31.71,-51.16,0.62,45.61,-46.17,0.988
60,15,0.32,0.1,0.18,0.3333333333333333,1.0,31.35,-52.57,0.596,41.93,-47.74,0.878
60,15,0.32,0.1,0.18,0.3333333333333333,1.3,31.41,-52.57,0.598,43.47,-54.89,0.792
60,15,0.32,0.1,0.18,0.5,1.0,31.5,-50.62,0.622,41.95,-47.74,0.879
60,15,0.32,0.1,0.18,0.5,1.3,31.56,-50.62,0.623,43.49,-54.89,0.792
60,15,0.32,0.1,0.18,0.6666666666666666,1.0,31.08,-51.16,0.608,42.1,-47.74,0.882
60,15,0.32,0.1,0.18,0.6666666666666666,1.3,31.14,-51.16,0.609,43.64,-54.89,0.795
60,15,0.32,0.14,0.14,0.3333333333333333,1.0,29.51,-53.65,0.55,40.65,-42.23,0.963
60,15,0.32,0.14,0.14,0.3333333333333333,1.3,29.04,-53.65,0.541,43.39,-42.23,1.027
60,15,0.32,0.14,0.14,0.5,1.0,29.54,-53.09,0.556,40.73,-42.27,0.964
60,15,0.32,0.14,0.14,0.5,1.3,29.07,-53.09,0.548,43.47,-42.27,1.028
60,15,0.32,0.14,0.14,0.6666666666666666,1.0,29.34,-54.79,0.536,40.82,-41.89,0.975
60,15,0.32,0.14,0.14,0.6666666666666666,1.3,28.87,-54.79,0.527,43.56,-41.89,1.04
60,15,0.32,0.14,0.16,0.3333333333333333,1.0,31.33,-53.65,0.584,42.73,-42.23,1.012
60,15,0.32,0.14,0.16,0.3333333333333333,1.3,31.64,-53.65,0.59,45.18,-46.49,0.972
60,15,0.32,0.14,0.16,0.5,1.0,31.36,-53.09,0.591,42.81,-42.27,1.013
60,15,0.32,0.14,0.16,0.5,1.3,31.67,-53.09,0.597,45.26,-46.52,0.973
60,15,0.32,0.14,0.16,0.6666666666666666,1.0,31.16,-54.79,0.569,42.9,-41.89,1.024
60,15,0.32,0.14,0.16,0.6666666666666666,1.3,31.47,-54.79,0.574,45.36,-46.17,0.982
60,15,0.32,0.14,0.18,0.3333333333333333,1.0,31.01,-53.65,0.578,41.68,-47.74,0.873
60,15,0.32,0.14,0.18,0.3333333333333333,1.3,31.07,-53.65,0.579,43.21,-54.89,0.787
60,15,0.32,0.14,0.18,0.5,1.0,31.04,-53.09,0.585,41.76,-47.74,0.875
60,15,0.32,0.14,0.18,0.5,1.3,31.1,-53.09,0.586,43.29,-54.89,0.789
60,15,0.32,0.14,0.18,0.6666666666666666,1.0,30.84,-54.79,0.563,41.85,-47.74,0.877
60,15,0.32,0.14,0.18,0.6666666666666666,1.3,30.9,-54.79,0.564,43.38,-54.89,0.79
60,21,0.24,0.1,0.14,0.3333333333333333,1.0,31.54,-45.55,0.693,40.14,-38.28,1.049
60,21,0.24,0.1,0.14,0.3333333333333333,1.3,31.07,-45.55,0.682,42.87,-38.28,1.12
60,21,0.24,0.1,0.14,0.5,1.0,32.89,-45.16,0.728,40.59,-38.28,1.06
60,21,0.24,0.1,0.14,0.5,1.3,32.4,-45.16,0.718,43.33,-38.28,1.132
60,21,0.24,0.1,0.14,0.6666666666666666,1.0,33.1,-49.73,0.666,41.05,-39.61,1.036
60,21,0.24,0.1,0.14,0.6666666666666666,1.3,32.62,-49.73,0.656,43.8,-39.61,1.106
60,21,0.24,0.1,0.16,0.3333333333333333,1.0,33.46,-45.55,0.735,42.51,-39.21,1.084
60,21,0.24,0.1,0.16,0.3333333333333333,1.3,33.78,-45.55,0.742,44.96,-42.31,1.063
60,21,0.24,0.1,0.16,0.5,1.0,34.83,-45.16,0.771,42.97,-39.21,1.096
60,21,0.24,0.1,0.16,0.5,1.3,35.15,-45.16,0.778,45.43,-42.65,1.065
60,21,0.24,0.1,0.16,0.6666666666666666,1.0,35.04,-49.73,0.705,43.43,-39.61,1.096
60,21,0.24,0.1,0.16,0.6666666666666666,1.3,35.36,-49.73,0.711,45.9,-44.06,1.042
60,21,0.24,0.1,0.18,0.3333333333333333,1.0,33.14,-45.55,0.728,41.82,-45.79,0.913
60,21,0.24,0.1,0.18,0.3333333333333333,1.3,33.2,-45.55,0.729,43.36,-53.2,0.815
60,21,0.24,0.1,0.18,0.5,1.0,34.5,-45.16,0.764,42.28,-45.79,0.923
60,21,0.24,0.1,0.18,0.5,1.3,34.56,-45.16,0.765,43.82,-53.2,0.824
60,21,0.24,0.1,0.18,0.6666666666666666,1.0,34.72,-49.73,0.698,42.74,-45.79,0.933
60,21,0.24,0.1,0.18,0.6666666666666666,1.3,34.78,-49.73,0.699,44.28,-53.2,0.832
60,21,0.24,0.14,0.14,0.3333333333333333,1.0,31.06,-45.71,0.68,39.32,-40.67,0.967
60,21,0.24,0.14,0.14,0.3333333333333333,1.3,30.59,-45.71,0.669,42.03,-40.67,1.033
60,21,0.24,0.14,0.14,0.5,1.0,31.65,-45.73,0.692,39.77,-40.67,0.978
60,21,0.24,0.14,0.14,0.5,1.3,31.17,-45.73,0.682,42.49,-40.67,1.045
60,21,0.24,0.14,0.14,0.6666666666666666,1.0,32.1,-47.91,0.67,40.29,-40.67,0.991
60,21,0.24,0.14,0.14,0.6666666666666666,1.3,31.62,-47.91,0.66,43.03,-40.67,1.058
60,21,0.24,0.14,0.16,0.3333333333333333,1.0,32.98,-45.71,0.721,41.67,-40.67,1.025
60,21,0.24,0.14,0.16,0.3333333333333333,1.3,33.29,-45.71,0.728,44.11,-42.52,1.037
60,21,0.24,0.14,0.16,0.5,1.0,33.58,-45.73,0.734,42.13,-40.67,1.036
60,21,0.24,0.14,0.16,0.5,1.3,33.89,-45.73,0.741,44.57,-42.31,1.053
60,21,0.24,0.14,0.16,0.6666666666666666,1.0,34.03,-47.91,0.71,42.66,-40.67,1.049
60,21,0.24,0.14,0.16,0.6666666666666666,1.3,34.35,-47.91,0.717,45.12,-42.49,1.062
60,21,0.24,0.14,0.18,0.3333333333333333,1.0,32.65,-45.71,0.714,40.99,-45.79,0.895
60,21,0.24,0.14,0.18,0.3333333333333333,1.3,32.71,-45.71,0.716,42.51,-53.2,0.799
60,21,0.24,0.14,0.18,0.5,1.0,33.25,-45.73,0.727,41.44,-45.79,0.905
60,21,0.24,0.14,0.18,0.5,1.3,33.31,-45.73,0.728,42.97,-53.2,0.808
60,21,0.24,0.14,0.18,0.6666666666666666,1.0,33.71,-47.91,0.704,41.98,-45.79,0.917
60,21,0.24,0.14,0.18,0.6666666666666666,1.3,33.77,-47.91,0.705,43.51,-53.2,0.818
60,21,0.28,0.1,0.14,0.3333333333333333,1.0,30.93,-47.17,0.656,38.94,-44.96,0.866
60,21,0.28,0.1,0.14,0.3333333333333333,1.3,30.45,-47.17,0.646,41.64,-44.96,0.926
60,21,0.28,0.1,0.14,0.5,1.0,31.09,-47.17,0.659,38.73,-44.96,0.861
60,21,0.28,0.1,0.14,0.5,1.3,30.61,-47.17,0.649,41.43,-44.96,0.921
60,21,0.28,0.1,0.14,0.6666666666666666,1.0,31.46,-47.91,0.657,39.34,-44.96,0.875
60,21,0.28,0.1,0.14,0.6666666666666666,1.3,30.99,-47.91,0.647,42.05,-44.96,0.935
60,21,0.28,0.1,0.16,0.3333333333333333,1.0,32.84,-47.17,0.696,41.28,-44.96,0.918
60,21,0.28,0.1,0.16,0.3333333333333333,1.3,33.15,-47.17,0.703,43.71,-44.96,0.972
60,21,0.28,0.1,0.16,0.5,1.0,33.0,-47.17,0.7,41.07,-44.96,0.913
60,21,0.28,0.1,0.16,0.5,1.3,33.32,-47.17,0.706,43.5,-44.96,0.967
60,21,0.28,0.1,0.16,0.6666666666666666,1.0,33.38,-47.91,0.697,41.69,-44.96,0.927
60,21,0.28,0.1,0.16,0.6666666666666666,1.3,33.7,-47.91,0.703,44.13,-44.96,0.981
60,21,0.28,0.1,0.18,0.3333333333333333,1.0,32.52,-47.17,0.689,40.6,-45.79,0.887
60,21,0.28,0.1,0.18,0.3333333333333333,1.3,32.58,-47.17,0.691,42.12,-53.2,0.792
60,21,0.28,0.1,0.18,0.5,1.0,32.68,-47.17,0.693,40.39,-45.79,0.882
60,21,0.28,0.1,0.18,0.5,1.3,32.74,-47.17,0.694,41.91,-53.2,0.788
60,21,0.28,0.1,0.18,0.6666666666666666,1.0,33.06,-47.91,0.69,41.01,-45.79,0.896
60,21,0.28,0.1,0.18,0.6666666666666666,1.3,33.12,-47.91,0.691,42.53,-53.2,0.8
60,21,0.28,0.14,0.14,0.3333333333333333,1.0,29.55,-51.95,0.569,38.03,-46.67,0.815
60,21,0.28,0.14,0.14,0.3333333333333333,1.3,29.08,-51.95,0.56,40.71,-46.67,0.872
60,21,0.28,0.14,0.14,0.5,1.0,29.39,-53.92,0.545,38.56,-46.67,0.826
60,21,0.28,0.14,0.14,0.5,1.3,28.91,-53.92,0.536,41.25,-46.67,0.884
60,21,0.28,0.14,0.14,0.6666666666666666,1.0,29.86,-52.05,0.574,38.72,-46.67,0.83
60,21,0.28,0.14,0.14,0.6666666666666666,1.3,29.38,-52.05,0.565,41.42,-46.67,0.888
60,21,0.28,0.14,0.16,0.3333333333333333,1.0,31.44,-51.95,0.605,40.36,-46.67,0.865
60,21,0.28,0.14,0.16,0.3333333333333333,1.3,31.75,-51.95,0.611,42.77,-46.67,0.917
60,21,0.28,0.14,0.16,0.5,1.0,31.28,-53.92,0.58,40.9,-46.67,0.876
60,21,0.28,0.14,0.16,0.5,1.3,31.58,-53.92,0.586,43.32,-46.67,0.928
60,21,0.28,0.14,0.16,0.6666666666666666,1.0,31.75,-52.05,0.61,41.06,-46.67,0.88
60,21,0.28,0.14,0.16,0.6666666666666666,1.3,32.06,-52.05,0.616,43.49,-46.67,0.932
60,21,0.28,0.14,0.18,0.3333333333333333,1.0,31.12,-51.95,0.599,39.68,-45.79,0.867
60,21,0.28,0.14,0.18,0.3333333333333333,1.3,31.18,-51.95,0.6,41.19,-53.2,0.774
60,21,0.28,0.14,0.18,0.5,1.0,30.96,-53.92,0.574,40.22,-45.79,0.878
60,21,0.28,0.14,0.18,0.5,1.3,31.02,-53.92,0.575,41.73,-53.2,0.784
60,21,0.28,0.14,0.18,0.6666666666666666,1.0,31.43,-52.05,0.604,40.38,-45.79,0.882
60,21,0.28,0.14,0.18,0.6666666666666666,1.3,31.49,-52.05,0.605,41.9,-53.2,0.788
60,21,0.32,0.1,0.14,0.3333333333333333,1.0,28.53,-60.91,0.468,37.08,-51.55,0.719
60,21,0.32,0.1,0.14,0.3333333333333333,1.3,28.06,-60.91,0.461,39.75,-51.55,0.771
60,21,0.32,0.1,0.14,0.5,1.0,28.52,-60.01,0.475,37.06,-51.55,0.719
60,21,0.32,0.1,0.14,0.5,1.3,28.05,-60.01,0.467,39.73,-51.55,0.771
60,21,0.32,0.1,0.14,0.6666666666666666,1.0,28.31,-59.01,0.48,37.24,-51.55,0.722
60,21,0.32,0.1,0.14,0.6666666666666666,1.3,27.84,-59.01,0.472,39.92,-51.55,0.774
60,21,0.32,0.1,0.16,0.3333333333333333,1.0,30.4,-60.91,0.499,39.39,-51.55,0.764
60,21,0.32,0.1,0.16,0.3333333333333333,1.3,30.71,-60.91,0.504,41.79,-51.55,0.811
60,21,0.32,0.1,0.16,0.5,1.0,30.4,-60.01,0.507,39.38,-51.55,0.764
60,21,0.32,0.1,0.16,0.5,1.3,30.7,-60.01,0.512,41.78,-51.55,0.81
60,21,0.32,0.1,0.16,0.6666666666666666,1.0,30.18,-59.01,0.511,39.56,-51.55,0.767
60,21,0.32,0.1,0.16,0.6666666666666666,1.3,30.49,-59.01,0.517,41.96,-51.55,0.814
60,21,0.32,0.1,0.18,0.3333333333333333,1.0,30.09,-60.91,0.494,38.72,-50.65,0.764
60,21,0.32,0.1,0.18,0.3333333333333333,1.3,30.15,-60.91,0.495,40.22,-53.2,0.756
60,21,0.32,0.1,0.18,0.5,1.0,30.08,-60.01,0.501,38.71,-50.65,0.764
60,21,0.32,0.1,0.18,0.5,1.3,30.14,-60.01,0.502,40.21,-53.2,0.756
60,21,0.32,0.1,0.18,0.6666666666666666,1.0,29.86,-59.01,0.506,38.89,-50.65,0.768
60,21,0.32,0.1,0.18,0.6666666666666666,1.3,29.92,-59.01,0.507,40.39,-53.2,0.759
60,21,0.32,0.14,0.14,0.3333333333333333,1.0,27.13,-63.65,0.426,36.82,-51.55,0.714
60,21,0.32,0.14,0.14,0.3333333333333333,1.3,26.67,-63.65,0.419,39.48,-51.55,0.766
60,21,0.32,0.14,0.14,0.5,1.0,27.45,-62.18,0.442,36.9,-51.55,0.716
60,21,0.32,0.14,0.14,0.5,1.3,26.99,-62.18,0.434,39.57,-51.55,0.767
60,21,0.32,0.14,0.14,0.6666666666666666,1.0,26.98,-63.5,0.425,36.98,-51.55,0.717
60,21,0.32,0.14,0.14,0.6666666666666666,1.3,26.51,-63.5,0.418,39.65,-51.55,0.769
60,21,0.32,0.14,0.16,0.3333333333333333,1.0,28.99,-63.65,0.455,39.13,-51.55,0.759
60,21,0.32,0.14,0.16,0.3333333333333333,1.3,29.29,-63.65,0.46,41.52,-51.55,0.805
60,21,0.32,0.14,0.16,0.5,1.0,29.32,-62.18,0.471,39.21,-51.55,0.761
60,21,0.32,0.14,0.16,0.5,1.3,29.62,-62.18,0.476,41.61,-51.55,0.807
60,21,0.32,0.14,0.16,0.6666666666666666,1.0,28.83,-63.5,0.454,39.29,-51.55,0.762
60,21,0.32,0.14,0.16,0.6666666666666666,1.3,29.13,-63.5,0.459,41.69,-51.55,0.809
60,21,0.32,0.14,0.18,0.3333333333333333,1.0,28.68,-63.65,0.451,38.46,-50.65,0.759
60,21,0.32,0.14,0.18,0.3333333333333333,1.3,28.73,-63.65,0.451,39.95,-53.2,0.751
60,21,0.32,0.14,0.18,0.5,1.0,29.0,-62.18,0.466,38.54,-50.65,0.761
60,21,0.32,0.14,0.18,0.5,1.3,29.06,-62.18,0.467,40.04,-53.2,0.753
60,21,0.32,0.14,0.18,0.6666666666666666,1.0,28.52,-63.5,0.449,38.62,-50.65,0.763
60,21,0.32,0.14,0.18,0.6666666666666666,1.3,28.58,-63.5,0.45,40.12,-53.2,0.754
